source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2420510,201533026,english,2025-08-05T22:21:58+00:00,2025-08-05T22:21:58+00:00,True,23,0,0,0.719626128673553467,,False,False,,"Even setting aside how good this is as a big love letter to hololive, this game is just super fun on its own. Even if you don't know anything about hololive or vtubers in general I would recommend this.",76561198202685212,0,1,3081,0,2817,2025-08-07T03:07:30+00:00
steam,2420510,190710609,english,2025-03-20T14:17:47+00:00,2025-03-20T14:17:47+00:00,True,24,2,0,0.717720568180084229,,False,False,,"doesn't matter if you're not a fan of hololive or anime, this game is incredible and i'm surprised the developers don't charge for it! absolutely worth playing",76561198153094401,170,53,582,0,126,2025-04-01T01:37:27+00:00
steam,2420510,187992564,english,2025-02-15T21:02:44+00:00,2025-02-15T21:02:44+00:00,True,21,0,0,0.717654168605804443,,False,False,,Dangerously addictive game chock-full of content and replayability. Would definitely recommend. Easily one of the best free games out there.,76561198404528944,0,2,2612,0,2113,2025-03-07T02:19:59+00:00
steam,2420510,194724618,english,2025-05-12T00:49:23+00:00,2025-05-22T06:38:06+00:00,True,27,0,0,0.714686870574951172,,False,False,,"Probably the best experience you'll ever have with a free game on Steam.

You may not like vtubers, or those from Hololive specifically, but I assure you, if you like or ever felt interested in those Vampire Survivors-like games, you CAN'T sleep on this one.

Well, you won't waste anything but your time, anyways.",76561199498708197,137,3,2257,0,1767,2025-11-06T00:16:35+00:00
steam,2420510,188632049,english,2025-02-24T03:35:16+00:00,2025-04-12T05:04:25+00:00,True,21,0,0,0.710108101367950439,,False,False,,"Didn't know much about Hololive or the characters prior to this, but playing this game has showed me 3 things:
[olist]
    [*]Since every match is 20 mins, it gives you a good sense of time for either how many games you want to play or how much time to waste during that session
    [*]Learning their names has let me encounter streams/clips of who these people are and I thoroughly enjoy seeing them online now
    [*]Those mobile games that play like this but with an energy/stamina system limiting how long you can play are terrible. Maybe I [i] DO [/i] want to waste 6 hours in a row on this game? Who knows?
[/olist]
Overall, very simple game and mechanics, no micro transactions, and I can gamble in game coins on the slots in Pekora's Casino. Very enjoyable. 9/10",76561198205958400,445,4,3234,0,3113,2025-06-16T05:58:21+00:00
steam,2420510,211361801,english,2025-11-28T09:02:29+00:00,2025-11-28T09:02:29+00:00,True,30,5,0,0.703173160552978516,,False,False,,"
---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☑ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☑ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☑ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☑ Some lore (probably a lot of inside jokes that I don't get)
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☑ It's free!
☐ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10

https://vojtastruhar.github.io/steam-review-template 
",76561199813307825,8,3,2570,1,2358,2026-01-24T07:40:03+00:00
steam,2420510,188242927,english,2025-02-19T03:14:23+00:00,2025-02-19T03:14:23+00:00,True,28,0,0,0.702594220638275146,,False,False,,"The best ""Vampire Survivors"" ripoff I've played.  Good ideas and gameplay, and it's free!  Also, I've never watched a minute of Hololive, but still enjoyed it.",76561198006069457,0,52,1677,0,1677,2025-02-18T01:54:05+00:00
steam,2420510,214978380,english,2026-01-03T02:16:20+00:00,2026-01-03T02:16:20+00:00,True,43,5,0,0.702015399932861328,,False,False,,"As someone who passionately hates vtubers, streaming culture and idol organizations, this 100% free game is one of the best roguelikes I've ever played. This game takes the Vampire Survivors formula and goes crazy with it: weapon combinations, upgrade stamps, tons of items and characters, several different modes of permanent progression, and a lot of gambling. Plus, if you ever get tired of slaughtering hordes of vtuber fans, you can always cleanse your palette with minigames at the Holo House. There's a reason why this game briefly eclipsed Overwatch 2 in player count - if you can get past the premise (or, God forbid, enjoy it) this is a great experience.",76561198218458621,0,9,5864,0,5864,2025-01-31T02:15:25+00:00
steam,2420510,196372956,english,2025-06-04T11:17:38+00:00,2025-06-04T11:17:38+00:00,True,20,3,0,0.68574756383895874,,False,False,,"I’ve spent many hours with HoloCure, and it’s been a genuinely fun and rewarding experience coming from me who has 100% completed Vampire Survivors. The gameplay is engaging, some skills are actually required for some weapons, the character variety is impressive, and the love for the Hololive universe shines through in every detail. There’s a lot of content to explore, and the game constantly rewards experimentation and progression. While I probably won’t be returning to it—mostly because heavy grinding isn't really my thing and some achievements just seem too hard for me to get—I still walked away satisfied. For fans of the genre or Hololive, it’s absolutely worth trying. Even if you don’t ""complete"" everything, it delivers plenty of enjoyment along the way.",76561198168776606,608,155,2763,0,2763,2025-04-16T12:23:46+00:00
steam,2420510,198978513,english,2025-07-05T02:05:14+00:00,2025-07-05T02:05:14+00:00,True,34,1,0,0.66653752326965332,,False,False,,"
---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☑ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☑ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☑ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☑ It's free!
☐ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10

---{ Author }---
☑ https://vojtastruhar.github.io/steam-review-template 
",76561199065537714,83,2,958,0,221,2025-09-12T13:04:45+00:00
steam,2420510,213015800,english,2025-12-10T23:43:01+00:00,2025-12-10T23:43:01+00:00,True,13,0,0,0.663222312927246094,,False,False,,"Very enjoyable, I like vampire survivors itself, but this just has more to it than just stage fighting.

I was not expecting a stardew valley-like gameplay when you go on holo house, it's very cute, relaxing and an enjoyable experience to gather the stuff you need to improve your overall experience with the game.

If you want a cute game that is fun whilst also having a relaxing part to it, then I recommend this game as it has more than just vampire survivors gameplay and keeps with that experience.

",76561198140685607,601,10,1206,0,52,2025-12-17T22:20:30+00:00
steam,2420510,208712556,english,2025-11-08T12:53:58+00:00,2025-11-08T12:53:58+00:00,True,25,1,0,0.663073182106018066,,False,False,,"Objectively speaking - this is an amazing game to get for free. 

From an achievement hunter's perspective, it is a living nightmare. Prepare for the grind of your life if you decide to get it.",76561199848430465,0,8,8040,0,8040,2025-11-08T12:46:02+00:00
steam,2420510,212913377,english,2025-12-09T13:21:53+00:00,2025-12-09T13:21:53+00:00,True,13,0,0,0.662582516670227051,,False,False,,"For a fan project this game is truly peak.
As a game, this game is truly peak.
The fact that it is free is crazy.
This is easily a 10/10 game and deserves all the love it gets!!


...Why are you still reading this?? I said it was free, go play it!",76561199747445437,6,5,3778,0,3753,2026-01-04T22:11:39+00:00
steam,2420510,189339802,english,2025-03-04T11:37:42+00:00,2025-03-04T21:43:19+00:00,True,15,0,0,0.661276638507843018,,False,False,,"It's a shame that I never gave this game a chance before cuz I never was really into hololive, HoloCure is sooooo fun to play! I'd dare to say it's better than Vampire Survivors, not only bc of the extra content (holohouse my beloved) but also the different monsters and their abilities :) 

There's tons of references to the livers and I know a few of them cuz i watched some clips here and there + Aruran's stream. Please give your support to the holostars boys too 💕",76561198806250355,0,60,8095,0,1440,2025-06-20T21:00:40+00:00
steam,2420510,205748441,english,2025-10-03T06:12:52+00:00,2025-10-03T06:12:52+00:00,True,18,0,0,0.652936697006225586,,False,False,,"I have no idea why this isn't really the gold standard for survivor type games. 

It's significantly more complete, more balanced, and more thought out, than just about every other survivor game I've played. And it's free. 

I have no idea whats going on with any of the characters or references, but its just a good survivor game.",76561197989255823,505,29,2145,0,1683,2025-10-07T08:17:54+00:00
steam,2420510,209813025,english,2025-11-22T03:08:40+00:00,2025-11-22T03:08:40+00:00,True,13,1,0,0.650869071483612061,,False,False,,"I wasn't fully sure of what I was expecting to get into when I started to play this game. It's honestly an insane amount of fun, and I find myself coming back to it several times a day. There's so many unique members from HoloLive in here, that all give their own unique spin on the game.

Could not recommend this enough for people into this game's genre. I wish FuwaMoco could be added to the game! Bau bau~!",76561198046322284,52,15,5019,519,1147,2026-01-31T22:02:14+00:00
steam,2420510,207352071,english,2025-10-23T00:53:09+00:00,2025-10-23T00:53:09+00:00,True,14,0,0,0.644510924816131592,,False,False,,"fun and addictive, kinda sad that rock/biboo isn't in the game but still fun",76561199140517776,0,1,345,0,125,2025-11-22T12:29:43+00:00
steam,2420510,191641534,english,2025-03-31T12:01:22+00:00,2025-03-31T12:01:22+00:00,True,13,2,0,0.641215682029724121,,False,False,,"I'm writing this review so people could know how good this game is and testing my English proficiency so I'm sorry if there is any language error here.

*[I'M GOING TO TELL A LITTLE BIT OF HOW I GET INTO THIS GAME SO IN CASE YOU WANT TO GO TO MY REVIEW IMMEDIATELY, YOU CAN SCROLL BELOW]*

First of all, I knew about hololive before this game was released, and I can't say that I'm quite a fan of vtubers back then. In fact, I do enjoy watching them and their community doing some silly things and it looked fun lol. I also enjoy their memes. I do enjoy watching some vtubers but the only vtuber caught my attention here is fubuki, because I liked fox. I sometimes watched her stream when I feel like it during the pandemic time. after a while, I don't watch them anymore maybe because I got a bit bored and have things to do in my life after the pandemic. And then, after some time, some of my friends tried playing this game and they said it was quite fun. They even tell me that I should give this game a shot. Well, since from the look of it really convinced me, I decided to try the game (I also like roguelike games so that also what attracted me into this game aside from using hololive characters). At first I was quite confused because of the item effects and levelling up weapon system here looked new to me lol. But my friend explained how the system works, so I began to get the gist of it. After a while, I think I'm starting to get addicted with the game. This is really a worthwhile experience. So I'm going to tell you from what I experienced playing this game.

[MY OPINIONS]
First of all, if you're a fan of indie games or roguelike games, you should give this game a try
There are 9 stages here so far for now, and each stages poses different random occurrence and monsters, so they have their own uniqueness. It's really fun for me because you can try to discover the item yourself and play it in your style. This game can be played both in a casual and competitive way (since it has leaderboard system). Plus, you can also combine two specific items into one powerful items, and that's really cool. What's more, you can also use specific items to combine into that one super powerful items called ""Super Collab"" which make you able to defeat hordes at ease. There are only 5 of these super collab for now.

Next is the characters. No need to worry about getting bored easily with few characters because there are A LOT of these playable characters available. each have their own advantages, skills, and uniqueness. There are characters who can withstand big damage like tanks, some deals damage (either close or long range), and some are coin farmers (yea you heard me right :v). There are still a lot of playstyles depend on how you want to play and enjoy the game.
Oh right, talking about playstyles, the shop here isn't as complicated is you think. You can customize your playstyles and modes here like disabling specific items or making the enemies stronger, harder, depends on how challenging you want the game to be. Upgrades are easy to handle but in case you want to obtain coins faster to buy things on shop, you can try using an orange haired characters using paintbrush named Kiara. She's the easiest character to use since she can sustain damage and heal herself (plus she can also withstand moderate damage). after completing one stage with her, go to Houshou Marine's banner (The one with red hair and eye patch, pirate appearance) and pull for her. then next stage use her and then make sure you use the item that boost coin farming. And then BOOM! you can obtain half a hundred thousands in short times (can be more depends on which item you use and what stage).

And then, in case you don't feel like fighting enemies and want to feel a casual experience, they have holohouse mode there. Think of it as... the sims? no, maybe like gta but friendlier? no, I'm not sure how I should explain this but yeah you can interact with other holo members here, fishing, farming, doing parkours on castle, playing casino with pekomama (I don't even know how to play game that involves casino, poker cards, or any gambling thing). You can also decorate your home here based on your taste. I like how this game able to provide both immersive and casual experience so you can get the best of both.

[SUMMARY]
I'm sorry if I am being exaggerating, but lemme just tell y'all what I thought in short. This game has it's own unique experiences. You can fight different enemies on different stages with different characters using different items. Shops and upgrades are surprisingly easy to comprehend and you can customize your playstyle there depends on your taste. And in case you're not in mood for some violence, you can also try the holohouse mode which will provide you some casual and relaxing experiences. But yeah, for now, there's no multiplayer experiences so if you wanna play with your friend, you can't since it's quite tricky to make a server running here.

No need to give a second thought about this game if I could suggest, just try it. Worth the time I'd say in case you want to relieve stress and had fun. but beware, to me this game is only fun if you play it once in a while, because if you have spent too much time like playing this everyday, you'll get bored eventually. For those who have maxed out the content like (Like unlocked all the unlockables), maybe you can try leave this game for a while and then come back when you're in the mood to play this game.

I hope my bad english languages didn't cause any offensive response or misunderstanding. Have fun everybody! :3",76561199203308187,0,2,2633,0,2619,2025-08-17T10:26:40+00:00
steam,2420510,193491187,english,2025-04-24T16:37:42+00:00,2025-04-24T16:37:42+00:00,True,15,2,0,0.636897146701812744,,False,False,,"Enjoyed the game despite knowing nothing about vtubers.
Glad they didn't make it with 2hu characters, that would have ended my real world life forever.",76561198864737177,0,6,4420,0,4058,2025-04-24T22:53:20+00:00
steam,2420510,205818042,english,2025-10-04T01:32:45+00:00,2025-10-04T01:32:45+00:00,True,15,2,0,0.633593559265136719,,False,False,,I'm not a fan of this IP or vtubers but this is a good ass game and it is free. Do yourself a favor and play for like 2 hours and come back to it when you get the itch again. Do not play for more than 2 hours at a time or it will become tomorrow!,76561197979099842,0,33,1161,0,1071,2025-11-29T04:49:37+00:00
steam,2420510,189650804,english,2025-03-08T03:56:45+00:00,2025-03-08T03:56:45+00:00,True,14,8,0,0.630065500736236572,,False,False,,"A pretty fun Vampire Survivor like game with unique characters to choose from, which is also free!? Never knew Hololive fans contributed to the society.",76561198983877377,257,148,38,0,38,2023-08-23T08:18:09+00:00
steam,2420510,192557100,english,2025-04-12T06:57:43+00:00,2025-04-12T06:57:43+00:00,True,22,0,0,0.678210198879241943,,False,False,,"HoloCure might unironically be the best of the genre, even for non-Hololive fans.",76561198047813086,2121,67,442,0,406,2026-01-06T04:28:49+00:00
steam,2420510,197280772,english,2025-06-15T07:46:23+00:00,2025-06-15T07:46:23+00:00,True,10,1,0,0.623984038829803467,,True,False,,this game is very simple u kill to get upgrades but its addicting i cant stop grinding!,76561199725851928,54,23,1784,0,241,2025-07-01T10:38:58+00:00
steam,2420510,206181792,english,2025-10-08T10:49:21+00:00,2025-10-08T10:49:21+00:00,True,15,2,0,0.67037498950958252,,False,False,,"if u dont have a money to buy and play a Vampire Survivors u need to try this.
it's fun, chill, and challenging, id rate it 8/10 .",76561199540532436,95,21,1345,0,1345,2025-10-02T12:03:18+00:00
steam,2420510,215701886,english,2026-01-11T01:05:28+00:00,2026-01-11T01:05:28+00:00,True,9,2,0,0.616724729537963867,,False,False,,A free vampire survivor game with no microtransactions plus many characters and powerups to experiment. There's also a cute girl inside a tower,76561198349709394,0,8,7537,0,6201,2026-01-16T02:12:54+00:00
steam,2420510,203271236,english,2025-08-31T18:07:53+00:00,2025-08-31T18:07:53+00:00,True,8,0,0,0.615456819534301758,,False,False,,"This game is honestly super addicting. The roguelite style gameplay allows you to go back into each run more powerful than before. Not mention he super stylish and powerful weapons you can acquire. I love the Hololive vtubers and the gacha system to unlock is so simple and fun. No microtransaction BS, just the in-game currency you unlock by playing the game. Even if you aren't a fan of Hololive or vtubers I believe you can still find plenty of enjoyment from this simple and addicting roguelite. It's completely free with no microtransactions at all, so why not give it a shot?",76561198865558117,0,1,1448,0,297,2026-01-17T03:25:52+00:00
steam,2420510,205399920,english,2025-09-28T13:52:54+00:00,2025-09-28T13:52:54+00:00,True,13,0,0,0.607903838157653809,,False,False,,It's oshi Vampire Survivors except it's a twin-stick shooter with more active abilities and it's free.,76561198067454312,449,143,827,0,317,2025-10-28T15:20:28+00:00
steam,2420510,207002401,english,2025-10-18T12:28:27+00:00,2025-10-18T12:28:27+00:00,True,9,0,0,0.604044079780578613,,False,False,,"I'm not extremely familiar with Hololive, I know a few of them, I like Korone and Vampire Survivors. I think this is a competent interpretation of the genre with a lot of fun casual side content and potential time wasters (such as a casino with a SA style race and combat mode, and fishing)

I think this game stands on its own even if you're unfamiliar with the premise. Obviously everything is a reference, but so was Vampire Survivors and I think that game is cohesive even if you aren't familiar with Castlevania and weird Italian puns. The levels border on very easy, with me fairly easily beating the first two stages my first time through, but the hard stages are fairly difficult and boss mechanics show promise of difficulty.

The game opens with the familiar field level that all these games start with, with very familiar enemy patterns and items. However, after the first run it diverges significantly. things like weapon modifiers and skills for specific holo live characters add a lot of variety, weapons function different, and the combo items (called collabs here) have felt really satisfying. 

All the art is cute and very well done, characters have a lot of costumes as well. The base is a really interesting mechanic, and I could definitely see spending several hours in that mode alone.  Wouldn't be bad for a 5-10 dollar game, but it's phenomenal for a free one.",76561198025024010,2245,229,546,0,111,2025-10-20T02:52:07+00:00
steam,2420510,202039668,english,2025-08-13T12:17:18+00:00,2025-08-13T12:17:18+00:00,True,8,1,0,0.602101922035217285,,False,False,,"I have never watched a single hololive vtuber, but that being said this game is amazing.",76561199097795787,0,7,672,0,570,2025-08-15T00:51:30+00:00
steam,2420510,201344964,english,2025-08-03T08:24:39+00:00,2025-08-03T08:24:39+00:00,True,11,1,0,0.601546227931976318,,False,False,,"One of the best games I've ever played. I'm not sure what instances occurred to sway me away from this masterpiece since the 2 years of its release, but whatever those instances are makes my soul rage and ache, both at the same time. Highly addicting game play mixed with amazing features. It, to say the least, isn't just beauty, its something more, it's perfection.",76561199805100716,57,5,618,0,109,2025-08-05T21:37:20+00:00
steam,2420510,201494846,english,2025-08-05T11:00:29+00:00,2025-08-05T11:00:29+00:00,True,7,0,1,0.60000002384185791,,False,False,,"For a free steam game, there is hundreds of hours of content in this game to discover, things like collecting all the characters, getting through all the levels, and then finding even more ways to challenge yourself. Currently I am spending my time trying to level the fandoms for each character and it's really enjoyable to learn all the abilities of each character and make builds with items and weapons that suit them. If you want a game that you can just hop on any time and have fun with, I highly recommend this.",76561198279037344,0,2,9930,0,9019,2025-11-18T08:23:55+00:00
steam,2420510,214907861,english,2026-01-02T11:18:07+00:00,2026-01-02T11:18:07+00:00,True,12,0,1,0.598546266555786133,,False,False,,I dont know a single Vtuber or character displayed in this game. But the game itself is fire. One of the best of its kind 10/10.,76561198961447632,0,13,2288,0,2288,2025-08-17T13:23:22+00:00
steam,2420510,191410231,english,2025-03-28T20:23:51+00:00,2025-03-28T20:23:51+00:00,True,67,23,0,0.846504509449005127,,False,False,,"I got a 4000+ crit on at least 30 enemies and made the game crash, i have never peaked so hard in a game in the past",76561198109893185,138,12,6532,36,3722,2026-01-27T20:11:30+00:00
steam,2420510,192553125,english,2025-04-12T05:26:20+00:00,2025-04-12T05:27:43+00:00,True,11,0,0,0.59583592414855957,,False,False,,"I've never played any other game of this kind, and I don't particularly need to.  Being a casual fan of the source material is a bonus, not a requirement.",76561198307791486,2,2,76186,280,63014,2026-01-20T05:31:25+00:00
steam,2420510,194321573,english,2025-05-06T00:14:12+00:00,2025-05-06T00:14:12+00:00,True,14,9,0,0.591889142990112305,,False,False,,"Love this game! This makes me want to start to watch these girls. I think Ill start with Gura and Fauna, as they were my favorite to play with! Jokes aside, this is a great game",76561198302106451,79,5,2834,0,2834,2025-03-07T04:17:48+00:00
steam,2420510,198732998,english,2025-07-02T12:39:08+00:00,2025-07-02T12:39:08+00:00,True,7,6,0,0.590271651744842529,,False,False,,"Easily addicted fangame
Guess im gonna touch some grass (fauna) in this game",76561199263041292,0,2,6440,101,5895,2026-01-23T12:18:22+00:00
steam,2420510,209517343,english,2025-11-18T03:35:22+00:00,2025-11-18T03:35:22+00:00,True,7,1,0,0.585754930973052979,,False,False,,I really love this game and hope to see a co-op game mode that allows you to play with your friends. It would be even more fun.,76561198878484269,0,2,167,0,167,2025-07-31T07:34:08+00:00
