source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,1307580,203477775,english,2025-09-04T01:58:05+00:00,2025-09-04T01:58:05+00:00,True,7,0,0,0.61538463830947876,,False,False,,"It's a relaxing, simple game that is more of a good vibe than a game. Good for 5 or 6 45-minute sessions, it's a perfect way to unwind after a stressful day. The game is super easy and the puzzles not hard to solve, but the ascetic is just excellent.",76561197970458445,312,535,262,0,262,2025-09-04T01:55:54+00:00
steam,1307580,199790885,english,2025-07-14T15:34:21+00:00,2025-07-14T15:36:53+00:00,True,6,0,0,0.614035129547119141,,False,False,,"Delightful game. Has a simplistic style and cosy vibes but is not unchallenging - some of the puzzles can be a bit sneaky (in a good way). Characters are all unique and easy to love. Teared up returning home at the end (also in a good way). I did get lost quite a bit in some places so a map would be cool for the sequel - maybe your character draws it so you can only see places you've visited. All in all, good stuff!

(Tip for anyone reading: some puzzles need visits to multiple areas to complete so don't get disheartened if it feels like you've looked everywhere!)",76561198124963263,0,4,434,0,311,2025-07-17T13:00:47+00:00
steam,1307580,193031880,english,2025-04-18T16:26:38+00:00,2025-04-18T16:39:38+00:00,True,6,0,0,0.612903177738189697,,False,False,,"As a professional photographer myself, I absolutely loved the whole concept of this game. This was such a cozy yet beautiful experience. Its rare to find games that have emphasis on taking pictures and use it as part of the narrative. Photography means a lot to me and it made me really happy to play an indie game with something that i really enjoy doing IRL!!! I often found myself trying to get the right angle and right composition for a lot of the stuff the game wants u to take pictures of, even though the game doesn't require u to get the angles and all that right. The games environments are so nice especially when u can see everything was hand-drawn it gives it a special touch honestly and i love it. Game has a beautiful soundtrack too! The game really hooked me and I enjoyed its short welcome :) If ur a photographer or ur into photography (not that is required to be one to play this) you should really try this game out!!! cant wait for toem 2!!!",76561198848720113,0,48,375,0,375,2025-04-10T04:20:01+00:00
steam,1307580,194919994,english,2025-05-15T03:27:42+00:00,2025-05-15T03:27:42+00:00,True,8,0,0,0.612528622150421143,,False,False,,"If you’ve ever bounced off ""cozy"" games because they often feel like you’re just going through the motions, TOEM might surprise you. It’s proof that a game can be cozy and engaging. A game can be relaxing without being dull. Short and sweet, TOEM wraps its wholesome atmosphere in a tight, rewarding gameplay loop that doesn’t overstay its welcome. It’s a cozy experience that respects your time and attention.
",76561198079728965,1022,21,444,0,444,2025-05-02T13:41:26+00:00
steam,1307580,209502092,english,2025-11-17T22:21:46+00:00,2025-11-17T22:21:46+00:00,True,7,0,0,0.605074167251586914,,False,False,,"deeply fond with the protag and their grandma's relationships, it's to the point that anytime I'm about to log out, no matter what map I was at or how far I was, I always make sure the protag's at the camp, sitting on a bench next to his grandma so they'll have each other when I'm away. It made me a little emotional every time I'm about to close the game watching them just hanging out, relaxing, don't have to worry about anything after all those adventures the protag went on, it's nice, not many games had me like this(when it comes to game I can be one of the laziest mfs you encountered so when I said I always making sure the protag went home to be with his grandma I'm on my max stats of commitment here)

and I love the protag's journey in general. The gameplay is cool too, it increased my love for humanity a little, the character design overall isn't my style at all but the journey was so good I tend to love it at the end.",76561199080689907,0,13,502,0,502,2025-07-07T21:48:13+00:00
steam,1307580,207225976,english,2025-10-21T09:47:26+00:00,2025-10-21T09:47:26+00:00,True,6,0,0,0.604121029376983643,,False,False,,"i fell asleep while playing on my steam deck with the OST on shuffle.

That's not a complaint, it's just how cozy the game feels to me. Pretty aight, pretty cute.",76561198089669597,702,102,314,0,249,2025-10-22T09:15:38+00:00
steam,1307580,188628428,english,2025-02-24T02:07:35+00:00,2025-02-24T02:07:35+00:00,True,6,0,0,0.597523272037506104,,False,False,,"What a nice experience this game gave me, I felt myself feeling so relax and at peace while playing this.

It has good puzzles, nothing too complicated, but also not easy. Nice design and every single character have their personality. 

I just can't wait to play TOEM 2!! 

(I loved the clothes options too, I used the soaked sock too many times......)",76561198867307245,188,31,897,0,897,2025-02-24T01:56:42+00:00
steam,1307580,214230448,english,2025-12-26T11:12:18+00:00,2025-12-26T11:27:37+00:00,True,5,0,1,0.59706956148147583,,False,False,,"TOEM is an unapologetically Swedish video game through and through, you can hear the Swedish accents and certain words despite the use of the Banjo Kazooie grunts and noises everyone makes.
And most of the areas and peoples names in the game is a play on Swedish words.
As a Swede this is intensely charming and I couldn't help but grin as I was playing it.

Mechanically speaking TOEM is a rather simple game, you interact with the environment by either talking to people or looking at/taking pictures of people.

Despite the simple gameplay it works out just cause of the silly and fun writing, charming characters and little secrets you find here and there.

My favorite part is how diegetic the music system is, your character has a walkman and when listening to the soundtrack in the game you see little headphones on the character.

The game fits the Steam Deck perfectly with the use of gyro to aim the camera around, and is how the game intuitively feels like it should be experienced.
Overall it is a sweet but short game and 100% worth your time to experience!",76561198050412953,2504,101,390,0,390,2025-12-25T19:43:51+00:00
steam,1307580,187619349,english,2025-02-10T09:17:12+00:00,2025-02-10T09:17:12+00:00,True,7,0,0,0.584905624389648438,,False,False,,"I LOVE Toem!!! It is such a cute and cozy adventure. The camera mechanic is super fun and all the characters inside the game are so charming. Very appealing art style and soundtrack. Everything feels so perfect in this game, the only issue is that I wish it was longer... BUT TOEM 2 IS ANNOUNCED!!! I'm so excited!!

Overall a wonderful experience, amazing to wind down to. I would not buy this game full price (I didn't) but when it's on sale, its a no-brainer.",76561199087159866,0,23,426,0,426,2025-02-10T09:12:13+00:00
steam,1307580,208460536,english,2025-11-05T08:56:03+00:00,2025-11-05T08:56:03+00:00,True,4,0,0,0.583704590797424316,,False,False,,"🔥 TOEM Review 🔥

🌟 Rating: 🌟🌟🌟🌟🌟

🎮 Genre: Adventure

📖 Review:

Some of these small games give me more chill and fun than big triple-A titles. This one is definitely a great indie game with creative mechanics and enjoyable gameplay. Most of the quests you work on are genuinely fun.
The graphics look very nice and unique. The story isn’t much, but it fits perfectly for this kind of game. Some of the sprites and world elements don’t scale properly in 4K resolution, but I didn’t really care during my playthrough.

Playtime: 4 hours (not 100% achievements)

👍 Pros:

Unique look
Good gameplay
Chill vibe
Creative game mechanics
Nice map design
In-game achievement progress monitor

👎 Cons:

Some sprites appear blurry in 4K resolution

🔥 Overall Impression:

TOEM is a nice and relaxing photo adventure game where you help people along the way. Don’t waste your time thinking just try this little gem. You won’t regret it!
",76561198116474778,265,49,247,0,247,2025-11-05T00:26:44+00:00
steam,1307580,212817071,english,2025-12-08T00:14:05+00:00,2025-12-08T00:14:05+00:00,True,4,0,0,0.583333313465118408,,False,False,,"Excellent little puzzler. It feels very rewarding to snoop around and take pictures of everything! Some of the achievements and quest set-ups are a little vague in their requirements, so be patient and resist the urge to check a guide until the very end. [b]Take this game an hour or two at a time.[/b] If you try to rush it, it gets frustrating instead of fun. Enjoy the music and sound design, and don't forget the free DLC!",76561198360965391,0,9,393,0,393,2025-11-29T00:13:34+00:00
steam,1307580,204635821,english,2025-09-18T18:01:20+00:00,2025-09-18T18:01:20+00:00,True,4,0,0,0.581749081611633301,,False,False,,"Fun game. Brings a fresh mechanic to it. Games like this is what we need amidst all the complicated games out there, just a relaxing, artistic, simply beautiful experience that you'll remember for a long time.",76561198037585993,130,6,816,0,783,2025-11-03T14:58:00+00:00
steam,1307580,216966781,english,2026-01-27T19:08:35+00:00,2026-01-27T19:08:35+00:00,True,4,0,0,0.580419540405273438,,False,False,,"a labor of love, full of relaxing moments and fun adventures
the creators understand good atmosphere, music and humor
if you're looking for a short cozy adventure, give toem a try",76561198396291966,0,28,324,324,246,2026-01-28T00:32:35+00:00
steam,1307580,200427225,english,2025-07-23T09:48:13+00:00,2025-07-23T09:48:13+00:00,True,4,0,0,0.578813016414642334,,False,False,,"Enjoyed this game a lot, you could tell it was made with lots of love. 

It is an easy game with lots of entertaining little details and that’s what makes you take pictures of almost everything you see (duh, that’s the whole point of the game xD). There are many fun moments so you shouldn’t hurry to finish quests and game, take your time to explore. However, for some quests you do need to progress to a new place so don’t worry if you are stuck, just take a bus.

It is one of chilliest game in terms of getting it to Perfection in achievements, you just need to have fun and interact with everything and eventually you just get there. Also check your album when you completely finish the game, it is fun to see your recorded journey thru photos.

Hugs and Love, to the whole development team. It was a great experience ;D

P.S. my fav was cheering for a snail in its race :3",76561198285530045,0,35,447,0,447,2025-07-22T19:09:42+00:00
steam,1307580,204764728,english,2025-09-20T09:02:12+00:00,2025-09-20T09:02:12+00:00,True,4,0,0,0.574419677257537842,,False,False,,"An adorable game about taking photos of the world around you. 

The premise of TOEM is simple. You are a young kid who lives with their Nana, when you're pushed gently out of the door armed only with a camera and tasked with making the journey to see the titular TOEM. To do this you'll travel through a series of themed areas - a beach town, or a bustling city, for example - taking photos of unusual or interesting things, people, and events before getting to move on to the next one. 

What this results in is a beautifully tranquil experience. TOEM is a game about losing oneself in the world around you and enjoying the gentle movement of life. It's a magical feeling that few games seek to capture.",76561198048466706,0,37,241,0,241,2025-06-19T19:07:43+00:00
steam,1307580,205305555,english,2025-09-27T10:10:19+00:00,2025-09-27T10:10:26+00:00,True,4,0,0,0.571031272411346436,,False,False,,Was playing a demo before and the full version just dropped during my darkest time. This charming TOEM world just heal me. Heartwarming game make world a better place.,76561198071138903,0,7,276,0,276,2024-04-14T14:29:23+00:00
steam,1307580,206600822,english,2025-10-13T01:24:04+00:00,2025-10-13T01:24:04+00:00,True,3,0,0,0.565217375755310059,,False,False,,"Loved it! it is a short and chill game but it really is one the best of this kind, the camera mechanic is really fun and it feels so good to play, even when pressing a button it feels so responsive with the sounds and effects for each action.",76561198122961394,0,29,580,0,580,2025-10-13T01:19:32+00:00
steam,1307580,200195981,english,2025-07-20T00:52:26+00:00,2025-07-20T00:52:26+00:00,True,3,0,0,0.565217375755310059,,False,False,,"A great little puzzle adventure game that uses a great mixture of isometric view from navigating the world, but then first person when taking pictures. Really helps to put a new perspective when taking pictures. Beat the game in about 2.2 hours.

The only minor thing I would have a gripe about is the fact that the button to get into the camera mode is ""Y"" but you can't press ""Y"" to get back out of the camera mode.

Besides that this was a great game!",76561198051020876,0,96,129,0,129,2025-07-20T00:47:10+00:00
steam,1307580,201403443,english,2025-08-04T01:18:34+00:00,2025-08-04T01:18:34+00:00,True,3,0,0,0.563492059707641602,,False,False,,"I adore this game. 

Toem is a cute and simple photography puzzle game. You walk around and explore rural and urban areas interacting with cool characters and creatures. People want to see your photos, or you take a photo and it changes the world around you. 

The mechanics and artstyle are extremely simple but super engaging. I love the 2D artstyle and was immediately blown away by the camera change from 3rd person top down to 1st person, while still keeping the world 2D. This game places a strong emphasis on perceptive, as it should as picture taking is its main mechanic. And it does it so impressively well. 

The longer I played this game the more I found it changing how I played. I started taking photos preemptively thinking ""someone will want to see this."" I started shifting the camera more to find all the little secrets or appreciate the personality the environment has. I'm a little photographer now, finding photos in both the unique and mundane, for other people at first, and then for myself. 

At the end of the game I found myself fondly flipping through my photo album. The pictures I took were funny, occasionally out of focus or of frame, and showcased the lovely little world the developers built. And isn't that so endearing that this game made me want to do that? 

There isn't much for story or dialogue but I don't think this game needed anymore than it currently has. In no way does Toem feel unfinished or incomplete. 

Toem does one thing and it does it so fantastically. With one trick indie games I often find myself exhausted when there's one mechanic in the game that it's clearly built around, since this often leads to a lack of diversity in gameplay. But since toem is only a few hours long and it's world is so fun, I didn't feel that here. 

Toem is a game that inspires warmth and joy and other pleasant feelings. With it's artstyle, fun gameplay, and calming soundtrack, I think everyone should try this out. 

I don't know if there's enough content to justify $20, but i would say it's easily at least worth $10.",76561198075640742,417,74,314,0,178,2025-08-12T11:52:57+00:00
steam,1307580,196335841,english,2025-06-03T20:06:33+00:00,2025-06-03T20:06:33+00:00,True,5,0,0,0.56204378604888916,,False,False,,Super fun puzzle game with simple mechanics. A great brain break from the tedium of normal life.,76561199106365417,0,3,479,0,225,2025-06-06T14:55:23+00:00
steam,1307580,191384146,english,2025-03-28T14:35:43+00:00,2025-03-28T14:35:43+00:00,True,4,0,0,0.56204378604888916,,False,False,,"A lovely game with simple yet engaging gameplay, filled with wholesome little details and a variety of melodic music. Takes you right back to feeling like a carefree child. <3  



",76561199571932477,0,2,560,0,560,2025-03-28T14:00:00+00:00
steam,1307580,187932848,english,2025-02-15T03:58:57+00:00,2025-02-15T03:58:57+00:00,True,5,0,0,0.560775518417358398,,False,False,,"Incredibly fun and relaxing, had just barely enough room for all the pictures in my album there was so much to explore and see, lotta neat items to collect as well just wish there was more of it.  Cant wait for the second game!",76561198425314454,0,110,484,0,484,2025-02-15T03:55:51+00:00
steam,1307580,202949586,english,2025-08-26T23:41:40+00:00,2025-08-27T10:16:13+00:00,True,3,0,0,0.559748470783233643,,False,False,,This game is PERFECT for anyone who wants to travel overseas for vacation and take photos for their Instagram post but cannot simply because they are BROKE.,76561198331097841,73,23,427,0,427,2025-08-26T23:36:46+00:00
steam,1307580,188378000,english,2025-02-21T01:29:19+00:00,2025-02-21T01:29:19+00:00,True,3,0,0,0.551451206207275391,,False,False,,"Beautiful game. Love the animation and the story line. Adore the choice of black and white. 
You just play as a little guy going on an adventure. Short game, low stress. Fun characters and side quests. 
",76561199162498783,75,2,489,0,475,2025-02-21T01:45:23+00:00
steam,1307580,216434585,english,2026-01-20T22:00:09+00:00,2026-01-20T22:00:09+00:00,True,2,0,0,0.545454561710357666,,False,False,,"Fun, creative and neat. The developers have done a very thorough job, and it shows! They've even released a free DLC that adds a new area and new mechanics to the game with even prettier scenery. I can only recommend such a cool cozy game.",76561199048434910,327,29,486,264,486,2026-01-20T20:52:03+00:00
steam,1307580,197558769,english,2025-06-18T18:22:43+00:00,2025-06-18T18:22:43+00:00,True,2,0,0,0.545454561710357666,,False,False,,"I couldn't get enough of this game! It's very enjoyable, with a meaningful story and an absolutely amazing art style. I can't wait for the second game!",76561198966198857,0,9,288,0,288,2025-06-07T11:15:37+00:00
steam,1307580,195805101,english,2025-05-28T03:50:20+00:00,2025-05-28T03:50:20+00:00,True,5,0,0,0.545454561710357666,,False,False,,"I absolutely loved this game!!! I even completed the game and got all the achievements! The game was very cozy and was lovely to search around for everything. I loved the style and the way the characters were in the game. I loved that there was a little after game stuff to do as well! I had a lot of fun taking pictures everywhere!

The controls worked well in the game and it made a lot of sense what the game wanted from you to progress. 

I would definitely recommend this game if you want to have a relaxing and nice time!",76561199580067053,0,2,538,0,538,2025-05-23T08:00:06+00:00
steam,1307580,192952413,english,2025-04-17T16:31:31+00:00,2025-04-17T16:31:31+00:00,True,2,0,0,0.545454561710357666,,False,False,,"I was in a bit of a gaming rut for a while and could not find any game that could cure it until I read about this game online and gave it a try - I was looking for something relaxing, yet fun, and still a little challenging, and this hit all the spots. I have 100% it and I am patiently waiting and super excited for Toem 2!!",76561198271079593,161,2,457,0,457,2025-03-04T18:27:05+00:00
steam,1307580,192739593,english,2025-04-14T15:41:12+00:00,2025-04-14T15:41:12+00:00,True,2,0,0,0.545454561710357666,,False,False,,"This was a pleasant surprise. Bought this on a whim because I needed steam points and I was so glad that I did. 
This game is perfect. Finished it and got all the achievements in just 7 hours (some of it I was afk) and I absolutely love it.
I wasn't really expecting much when I played it because I was only looking for a cheap game to buy and Toem is 80% off but I'm so happy I discovered it and decided to get it because the gameplay, art, music, characters, and overall design made me feel a lot of good things. ♡",76561198866695434,78,9,424,0,424,2025-04-14T12:30:05+00:00
steam,1307580,192093456,english,2025-04-06T00:35:41+00:00,2025-04-06T00:35:41+00:00,True,2,0,0,0.545454561710357666,,True,False,,"this is lovely, wholesome, sweet puzzle game cute and relaxing i like to take photo of everything the animals so cute , the music also great, this game is really fit for taking a break from daily rough life like from works or etc.",76561199828509408,20,1,428,0,79,2025-04-09T13:09:24+00:00
steam,1307580,201118758,english,2025-07-31T05:17:17+00:00,2025-07-31T05:17:17+00:00,True,3,0,0,0.53947371244430542,,False,False,,"probably the cutest game i've ever played. loved it enough that i went back for all the achievements! make sure you start up the game again after the initial credits for some bonus content :) everything is simple without getting stale or monotonous, just incredibly wholesome. i also love the effort put into making sure you never lose access to a photo op or achievement, so you can explore the game at your own pace and come back later if you missed something.

so hype for toem 2! thank u devs <3",76561198368158438,0,12,394,0,394,2025-07-31T05:11:46+00:00
steam,1307580,196668475,english,2025-06-08T00:22:54+00:00,2025-06-08T00:22:54+00:00,True,2,0,0,0.534883737564086914,,False,False,,"Very nice, short, casual and beautiful game. In 5 hours you can easily 100% it. Just play it, not much else to say, it's great.",76561198053913585,1227,363,312,0,312,2025-06-08T00:10:04+00:00
steam,1307580,208697092,english,2025-11-08T08:26:50+00:00,2025-11-08T08:26:50+00:00,True,2,0,0,0.53436809778213501,,False,False,,"A lovely little indie game about taking pictures on an adventure. I really enjoyed the charming atmosphere and the cozy style of this game. I am very much looking forward to the sequel, highly recommend.",76561198965114428,256,92,209,0,209,2025-11-08T08:25:03+00:00
steam,1307580,196349797,english,2025-06-04T00:50:28+00:00,2025-06-04T00:50:28+00:00,True,2,1,0,0.528301894664764404,,False,False,,"[h3]Game Review: [i]TOEM[/i][/h3]
[b]A Wholesome Snapshot of Calm and Curiosity[/b]

[i]TOEM[/i] is a delightful hand-drawn adventure that invites players to slow down, look around and appreciate the little things. It’s a game that isn’t about rushing or high scores — it’s about relaxing, exploring and discovering the world one photo at a time.

Armed with just your trusty camera, you set out on a journey through charming monochrome environments, helping quirky characters and solving light puzzles along the way. There’s no combat or pressure — just a cozy world full of charm and surprises waiting to be captured through your lens.

Exploration is the heart of [i]TOEM[/i]. There’s a lot of back-and-forth as you revisit areas with fresh eyes and new goals, and that loop of discovery is part of the joy. Whether it’s finding a hidden creature, solving a visual riddle, or just snapping the perfect picture, every task feels satisfying in its simplicity.

[i]TOEM[/i] is a gentle reminder that sometimes the best adventures are the quiet ones. It's about the journey, not the destination — and the pictures you take along the way.

[b]Rating: 8/10[/b]
A calm, clever and creative photo adventure that rewards curiosity and invites you to take your time. A true cozy gem.",76561198045144284,2330,46,350,0,350,2025-05-28T19:07:38+00:00
steam,1307580,206083453,english,2025-10-07T01:27:24+00:00,2025-10-07T01:27:24+00:00,True,1,0,0,0.525862038135528564,,False,False,,"Cute and cozy game... Except for the one rhythm mini-game in the Bonus level, they added. I have a wireless mouse and already dislike rhythm games as is. Still, I was about to get 100% achievements by using wired keyboard. There's not really any plot or narrative. It's just this little dude going around taking pictures of stuff.",76561198087829417,250,31,410,0,410,2025-10-07T01:24:06+00:00
steam,1307580,200130177,english,2025-07-19T04:48:10+00:00,2025-07-19T04:48:10+00:00,True,1,0,0,0.525862038135528564,,False,False,,"TOEM is really cute, really charming, and really fun. It's a simple idea, just going around and taking pictures, but I had a great time finding all the random things in the world. Beating the game isn't too difficult, but some of the side content might take a bit depending on how clever you are with the camera. It's a game you can beat in an afternoon, but it packs a lot into its short run time. Definitely give it a look.",76561198051708512,0,256,307,0,307,2025-07-19T04:46:02+00:00
steam,1307580,196779726,english,2025-06-09T07:14:29+00:00,2025-06-09T07:14:29+00:00,True,2,0,0,0.525547444820404053,,False,False,,Very nice little exploration/puzzle game. Found the levels well designed from a gameplay and art perspective. The whole game was very easy to get into and keep going without overwhelming with story or tutorials.,76561198067418244,359,25,355,0,355,2025-06-08T16:25:17+00:00
steam,1307580,216949411,english,2026-01-27T15:23:42+00:00,2026-01-27T15:23:42+00:00,True,1,0,0,0.523809552192687988,,False,False,,This game is very good and wholesome!! I really enjoyed everything hahaha. Thank you very much for making this game. I really look forward to toem 2 in 2026 ❤︎,76561198969229949,0,5,594,594,462,2026-01-29T05:22:56+00:00
