source,appid,game_name,is_dlc,player_type,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,702540,Shieldbreaker,True,unknown,200023249,english,2025-07-17T16:57:46+00:00,2025-07-17T16:57:46+00:00,True,1,0,1,0.5,,False,False,,"its pretty neat that this character comes with a side quest. they're really good too, a great fit for any comp, and work GREAT with a second shieldbreaker. constant pierces and poisons",76561198125361958,644,127,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,216732722,english,2026-01-25T00:59:54+00:00,2026-01-25T00:59:54+00:00,False,1,0,0,0.522293031215667725,,False,False,,the only downside to darkest dungeon is that they made the best character a paid dlc,76561198066974779,0,37,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,187758972,english,2025-02-12T17:06:06+00:00,2025-02-12T17:06:06+00:00,False,11,0,0,0.549025475978851318,,False,False,,The only reason to get this is because there are some cool mods that use it.,76561198005439390,1334,1998,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,202937313,english,2025-08-26T19:25:00+00:00,2025-08-26T19:25:00+00:00,True,4,0,1,0.568627476692199707,,False,False,,"honestly, too powerful in a bad way, but I like her",76561198141113179,0,207,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,209350489,english,2025-11-16T03:32:35+00:00,2025-11-16T03:32:35+00:00,True,2,0,1,0.525862038135528564,,False,False,,"shes the best ! going through armor like butter , must have
",76561197985838734,139,13,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,195328754,english,2025-05-21T05:22:01+00:00,2025-05-21T05:22:01+00:00,False,4,0,0,0.479865759611129761,,False,False,,Massively overpriced and pointless. Avoid.,76561198010521711,0,30,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,198199640,english,2025-06-26T16:32:43+00:00,2025-06-26T16:32:43+00:00,True,4,0,1,0.558638095855712891,,False,False,,"OP character, feels pay to win lmao",76561198182860485,709,131,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,206001051,english,2025-10-06T00:51:20+00:00,2025-10-06T00:51:20+00:00,True,9,2,1,0.632274925708770752,,False,False,,she can break my shield i think,76561199108588604,0,16,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,196714906,english,2025-06-08T13:29:06+00:00,2025-06-08T13:29:06+00:00,True,0,0,0,0.5,,False,False,,"She's a great character, that adds her own set of trinkets, and a series of unique fights, accessed by taking a shieldbreaker on any medium quest or longer and resting. While she is powerful, she's also very fragile and can easily disrupt her own teams ranks through her movement skills. Overall I would say she is worth 6 AUD, but not by much.
Not a necessary purchase for achievement completion, but she is extremely useful for completing the 200 and 300 kill achievements for the Colour of Madness DLC.",76561198040273855,1055,53,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,36314120,english,2017-11-06T03:54:38+00:00,2017-11-06T03:54:38+00:00,False,196,8,2,0.843162596225738525,,False,False,,"Let me start this by saying I really, really enjoy playing DD.  With that said, the new shieldbreaker class has more baggage to it than it brings to the table.

The basic idea of the shieldbreaker is all in the name.  She specializes in dealing with those armored enemies.  In a void, she would be a great character that fit right in, but in the game as it is now, she is a burden not worth the hassle of bringing her along.

A few points I would like to make, they are:  

1. She can do some blight damage, which, with the release of CC, isn't as useful as often as bleed is (I get it, the snake theme...)  The problem with this is the CC expansion itself.  You bring your shieldbreaker into the ruins thinking its a good fit, but once those CC enemies start popping up, you will wonder why you picked any blight skills at all. (Granted, this happens to the PD as well, but PD has far more other tricks)

2. The skills don't see to really make her a better pick than other strong bleed/blighters to take down armored foes.  This serves into the biggest point yet...

3. If you camp with her, she will be in for a world of pain.  It's a 100% fight.  She will get to 100 stress before its over.  You will almost assuredly walk out of camping with a shieldbreaker far, far worse than you did when you camped in the first place.

4. The highwayman seems to have far better abilities that forward 1 and back 1, and even a melee bleed for the armored mobs.  Upon comparing the two, AEGIS looks great on paper, but you have to forgo a round to get it, and it only blocks actual damage, not stress or other non damaging attacks.

To summarize, I enjoyed the lore, the look, and the idea of the shieldbreaker, but the actual execution of this class leaves it in the mud at the wheel of the stage coach.  

I love DD, but sadly, I have mod classes that i'd pay $4 for before the shieldbreaker.",76561198047918382,0,12,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,36022500,english,2017-10-26T19:50:53+00:00,2017-10-26T20:02:43+00:00,True,225,8,2,0.921875715255737305,,False,False,,"Decent content, but non-essential. 

Shieldbreaker class is fun to play with, serving as a sort of glass-cannon with a few interesting blight/armor ignoring attacks to deal with high protection enemies, along with her Serpent's Sway, a limited use ability that prevents all damage from the next two attacks. However, it should be clarified that the new monsters come up in an ambush that can only occur when you use her; they're not encountered beyond that scope, and it's kind of annoying. Imagine, if you will, the Collector mini-boss could only show up whenever you camped with the Flagellant. It's an interesting battle, but kind of gamey and arbitrary in its application, and that's how it feels here to me. Hopefully a mod turns it into a general encounter like has been done with the Shrieker, but until then;

Decent content, but non-essential.",76561198017263948,0,9,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,39518844,english,2018-01-21T19:24:28+00:00,2018-01-21T19:24:28+00:00,True,198,6,9,0.824337899684906006,,False,False,,"Just trying to make the positive/negative ratio better, since as is tradition with Darkest Dungeon, people leave negative reviews complaining about bad things BEFORE learning to counter them.

Anyway, the Shieldbreaker is a very fun and powerful class, and you can do a lot of great stuff with her. I personally had the most fun when I sent two in the Cove and spammed Impale. If a battle isn't over by turn three, there's a problem.

Unfortunately for everyone, but mostly for the review ratio, having a Shieldbreaker in your party will spawn a guaranteed fight upon camping, and the Shieldbreaker will suffer from massive horror, pretty much guaranteeing an affliction.
Except that's wrong, and here's how you make these fights a cakewalk.
- There are only seven of them. The fourth and fifth only appear in Veteran difficulty at least, and the sixth and seventh won't until Champion difficulty. Which means you're in the clear if you're done with the first three and you want to do a Medium/Long Lvl 1 Mission, for example.
- Your SB will suffer 23 stress for 6 rounds. So using the camping skill Pep Talk a few times, and bringing a stress healer along will pretty much negate it.
- The enemies were made to be countered by the SB's skills. Use Expose on stealthed enemies to kill them extremely fast, use the armor piercing skills (and the armor piercing bonus from the camping skills), just play smart.

I could keep going but honestly, I don't think I need to. Any solid team with a Jester for stress heals will most likely destroy any of these guys. 
Good DLC, love ya Red Hook.",76561198089544813,385,14,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,36077825,english,2017-10-28T13:47:13+00:00,2017-10-30T08:41:52+00:00,True,83,2,1,0.807468593120574951,,False,False,,"(that's my personal opinion, so please don't get ""cocky"" if you don't agree with it) [s.b.=shieldbreaker]

Well, what can i say
4$ for
-Great character
-some trinkets for her
-new enemies (not really, only snakes which you are able to meet only when you get ambushed with shieldbreaker in your party) [at least i managed to meet them only this way]

As for the character, it's really great (maybe even bit OP) , for example with this class in your party you can just beat the sh*t out of garden guardian (since the ability to cancel guard + another one to pierce armor [ignore enemy protection]
Also s.b. got the skill to cancel damage towards herself twice. [and you can use this ability twice a battle]

As for enemies (kinda dissapointed)

You may say ""kinda shame to pay for good character (i mean, sounds like P2W)"" - Kinda is, i can't argue with this statement.

But after all, i don't mind paying 4$ for this DLC, i am satisfied with it. 

P.S. {Thanks for reading.}",76561198311404200,0,2,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,37861958,english,2017-11-28T08:29:09+00:00,2017-11-28T08:29:09+00:00,True,42,0,0,0.782206177711486816,,False,False,,"Some other reviews mention that this class comes with ""baggage"". It's true. Her unique ""encounters"" at night can quickly drive her to insanity. I feel like reviews are too harsh on her and gloss over some details:
1) While her encounters are annoying, they only appear a certain number of times per difficulty. Each time you beat the encounter you get one of her trinkets, and I think this is the only way to get the trinkets.

2) The encounters aren't difficult. The unique enemies in the fight aren't tough or particularly hard hitting, its just a DPS race to prevent the shieldbreaker from going insane. 

3) The shieldbreaker herself is unique and fairly fun to play. She brings a little bit of everything to the table with AOE damage, DOTS, direct damage and a lot of front row self shuffling. A side effect of the shuffling is that she doesn't remain out of position for long if pushed to the back.

4) She brings new mechanics to the table that others don't. While she doesn't deal as much damage as a highwayman or arbalest, she does have the unique ability to penetrate PROT directly AND bypass Guard entirely, even breaking the guard to allow others to follow up. This can dramatically change the tactics of some of the games harder fights.

I want to note that all this is in a week 106ish normal difficulty run, I have not tried her on Radiant or Stygian. Two spoiler tips for the Shieldbreaker: Her horror effect in the nightmare cannot be cleansed by the new supply item for some reason, and when she has a resolve test in the nightmare it is always an affliction. She cannot roll a virtue in it. I don't know if she can't get virtues at all, I haven't had a shieldbreaker have their resolve tested outside the nightmare.",76561198010303717,0,39,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,43724730,english,2018-07-24T22:34:17+00:00,2018-07-24T22:34:17+00:00,False,38,0,0,0.778826534748077393,,False,False,,"As a class, the Shieldbreaker is great.  She has lots of utility and damage projection, and can literally just block all damage from an incoming attack with one of her abilities.  She's really good in the Endless Mode in CoM.  If you like Darkest Dungeon, get this DLC.  She's an excellent character in that regard.

[h1] BUT [/h1]

On any camping mission, you will get an unavoidable ambush called a nightmare, in which a bunch of really powerful snake enemies attack your party, and the shieldbreaker gets a HUGE stress dot.  If you don't have a party capable of killing the snakes fast enough or a jester, your entire mission will be over.  If you beat it, you get a trinket of varying quality and a story tidbit.
The nightmare ambushes for this class restrict the part building so severely that she's almost zero fun to play.  In short missions she really shines, but everywhere else, she is a huge liability.  They either need to nerf the nightmare somehow, or make it really worth your trouble.  If you hate unfair fights, avoid this one.",76561198070677388,0,16,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,36094105,english,2017-10-29T00:12:20+00:00,2017-10-29T00:12:20+00:00,True,38,2,0,0.712174832820892334,,False,False,,"A very nice, albeit small DLC to an already great game. The main addition is the new hero class: Shieldbreaker. She's a Middle Eastern themed female warrior. A very nice concept and a great class to use in battle overall with pretty useful skills, with a bit of everything available, whether it's damage dealing, DOT, piercing enemy armour, or gaining a powerful block that neglects all damage to her for a couple of turns. In addition to her abilities, you will also encounter a handful of new enemies associated with her backstory and a droppable loot item that can be very helpful for other heroes.

I am not a big fan of the newly introduced stealth mechanic which makes some enemies untargetable for the first 2 turns unless their stealth is removed via one of the special skills. However, since this update was included into the base game at the time of this DLC's release, you'll be affected by this mechanic either way, so it's better to have an extra class that can deal with stealthy enemies. Aside from the Shieldbreaker, only 5 other hero classes have a skill that can De-Stealth enemies, 3 of which are pretty poor skills that you wouldn't normally equip to a hero that has them anyway. So you'll be very restricted in what classes to bring to the late game dungeons. I personally think it would be nicer if the devs added de-stealth skills to a few more hero classes, so not to restrict the party setup too much.

A pretty small DLC overall, but since it's pretty cheap and since the new hero class is pretty awesome, I'd say it's worth getting, though not necessary to enjoy the base game.",76561197989390503,675,211,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,139492226,english,2023-06-03T17:36:58+00:00,2023-06-03T18:08:07+00:00,True,13,0,1,0.654180467128753662,,False,False,,"Highly recommended, its good.


The section below includes spoilers detailing some of the content of this DLC.


[spoiler]The Shieldbreaker is most likely the best damage dealing class in the game, the majority of her abilities are very good but the best one is Pierce, which completely ignores enemy protect, and can target any rank. Early on this may not seem that good, but especially later in the game enemies with high Protect stat are fairly common. She's also extremely good in the endless harvest quest for the same reason.

As a penance for this you must suffer 7 special ambush fights after camping with the SB in your party. Once completed they will not repeat and you will be free to use SBs everywhere all the time. Each successful fight will also reward you with an exclusive trinket. Be sure to put some camping stress reduction buffs on her if expecting these nightmares.",76561198155556619,342,81,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,77583068,english,2020-10-15T05:37:36+00:00,2020-10-15T15:51:48+00:00,True,13,0,0,0.650552034378051758,,False,False,,"The Shieldbreaker is a DLC for [b]Darkest Dungeon[/b] that adds the Shieldbreaker hero to the game along with some extra stuff.

Straight to the point. Is the Shieldbreaker good? Yes. Very good. So much so that I'd say she's one of the best characters in the game (even considered to be one of the only truly ""viable"" heroes in a good team composition in The Color of Madness, but that's a story for another review). Hard-hitting abilities that can disable enemies or just shred through their defenses, being able to cause some heavy constant blight damage to one enemy (or even all of them!) while also being able to move through your team composition without ever really finding herself in a ""useless"" position, I liked this character. Her design is also great, although I believe that her shield is barely used considering she's more focused on dodging than taking on the blows. Character art is great but of course it'd be great. This is Darkest Dungeon after all. Her story was also very interesting to learn about and seeing the dynamic of ""broken yet beautiful"", having to throw a part of her body ""away"" so she could truly be free, although I find weird that she thanks her ""liberator"" but then has nightmares about snakes.

The Shieldbreaker has one big ""problem"" (or convenience, later on) though, every time you camp with a Shieldbreaker in your team, your team will be automatically ambushed by enemies related to the Shieldbreaker past, while also heavily stressing the SB for every turn while in the camp fight. This is particularly punishing in the early-game, considering that camping is one of the few occasions where you actually feel ""safe"" to a certain degree in (at least the normal) game and just when you thought everything was good you get instead attacked by these scaly beasts it can really feel annoying. The good thing is that after seven of those lovely encounters every time you camp with the SB she finds comfort in having found... comfort from the demons of her past and gains some nice small buffs. So you basically suffer on the early-game to bet buffs at late-game... which isn't that nice considering that by late-game you barely have anything to worry about with your heroes all tanked up and ready to challenge [b]GOD[/b].

Some short words about the new enemies from this DLC: Pliskin - WILL blight you. Also hard to hit. Rattler - I hate these guys with a passion. Prepare to be slapped back for every slap you do. Adder - Annoying. Will heal, will stun and will laugh at you before being poked. Also! When you defeat all of SB's nightmares you can rarely find them roaming around which is a nice lil thing. Adds some extra diversity to places, although I can see that being annoying to some. They drop the new item though which... can help. Kinda.

The new item added in this DLC is called the Aegis Scale and it is... ok. They work by basically giving you a ""total block"" for one attack that hits your character. They don't shield against Stress though so they can feel kinda underwhelming, even more so when you use one of them to prepare for a hard-hitting attack and get hit by a weak one. This could be more blamed on the RNG side of the game but still, I wish they at least made you resist 50% of the normal Stress damage you'd receive.

Overall, The Shieldbreaker DLC is a great DLC that, although going the extra mile, just feels underwhelming for what it brings out to the table or just straight up punishing in some occasions.

Good DLC!",76561198105744794,521,55,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,36221938,english,2017-11-02T17:06:23+00:00,2017-11-02T17:06:23+00:00,False,45,0,0,0.699275732040405273,,False,False,,"I really didn't know where to sit on this one. I feel like the price point is fair, as you get a few new machanics with this character, and she is of high quality and adds a lot to the vanilla roster, but there are too many things bringing it down.

For one, everytime you bring the shieldbreaker with you, you get a sort of special nightmare ambush every single time you camp with her. Yes, every time. There's no way to avoid this, not even character abilities that avoid an ambush at night will stop them. You're forced into a difficult fight each time. Not only this, but she suffers from heavy stress throughout the encounter. There are ways to avoid this, but it's still annoying. The fight itself is with snakes that can dish out both bleed and blight attacks and some have heavy PROT as well for defense. Best yet, because you're guaranteed to fight these snakes each time you bring her, you'll only want to bring her to an area like the Weald or the Warrens, where you'll encounter many beast enemies just so that your party will be prepared for beast type enemies. If you bring her to the Ruins or the Cove, (where she's ironically a strong character as she's able to dish out blight damage, has armor piercing for the high PROT enemies there, and has some attacks that can shut down annoying back row enemies) it's likely that your party won't be prepared for enemies that have high blight resist and count as beast-type enemies. This whole thing would honestly be way better if she had a camping skill that could avoid this, or if you had the option to skip the fight.

The armor piercing and block mechanics are both interesting. Armor piercing thankfully adds yet another way to get around PROT and blocks are a fun way to make your tank characters even more tanky, or make your squishy back row heroes get one free attack to ignore. Guard break is another great idea to add as it provides a way to get around enemies protecting other enemies.

Stealth is meh. Like, really meh. Not many enemies outside of the snakes mentioned above use it, and it's just more of a pest than anything I feel needs to be carefully planned for or taken into consideration.

In the end, it's left to buyer discretion. I would have prefered a third option instead of yes or no. I think I'll enjoy keeping her, but only because a mod recently came out a few days ago that gets rid of the nighttime ambush and adds the snakes to the generic enemy roster, as well as adding the character's trinkets to the existing trinket roster, as the fight itself gets tiring and just makes things too complicated. Not to mention how weird it is that this character gets their own special little event, something no other character gets.",76561198137634234,0,46,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,76579478,english,2020-09-26T06:20:30+00:00,2020-09-26T06:20:30+00:00,False,57,5,0,0.746464312076568604,,False,False,,"This new hero totally ruined the game balance. She is too good. Now, there is no reason to use other heroes, particularly Grave Robber and Hellion, because this new hero can do multiple roles but better in all aspects. 

I found many discussions online whether she is OP or not. Even the ones who think she is not OP still thinks she is S-tier hero. The only her problem is the defense, but there are many ways to solve the issue easily. But her damage is just crazy and her utilities are so good too. Especially, in champion difficulty, she can do much better damage than all other heroes.

All her skills are very good, but particularly her first (the most basic) skill, Pierce, is just only one perfect skill. Because of the skill, you don't need to use your brain. You simply can finish this game if you just pierce all the monsters (even boss monsters) until the end of the game with two or three shieldbreakers and a vestal in the party. You don't need any other strategies, because that simple strategy is better than any. I have no idea why they leave this unbalanced OP hero. This game is not fun because of this hero. 
",76561198440481903,0,2,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,42585575,english,2018-06-08T20:26:04+00:00,2018-06-08T20:26:04+00:00,True,31,2,0,0.682673990726470947,,False,False,,"I disagree with most of the comments that say that the Shieldbreaker isn't worth it or that the nightmares are too stressful for her: you can pretty much just Pep Talk her a few times and then the stress is manageable. It's rough the first time around, but when you know it's going to happen, guaranteed, every time you take her on a medium or longer mission, then you really only have yourself to blame if you can't manage the stress.

The Shieldbreaker also meshes perfectly with the game's aesthetics, has powerful abilities and works well in high movement compositions. She shreds the Cove alive, is decent in the Weald, and has some mark synergies. The only complaint I have is that the health could stand to be ever so slightly higher, by maybe three or four? She is rather squishy, which necessitates some compositional sacrifices. However, the strengths she brings to the team are more than interesting enough to make up for that.",76561198160881569,0,3,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,36028784,english,2017-10-27T01:53:43+00:00,2017-10-27T01:56:52+00:00,False,87,0,5,0.677917599678039551,,False,False,,"I love Darkest Dungeon. I really liked Crimson Court. I dont like it to get 1 Character, a rather annoying new mechanic that forces you to have certain classes with certain skills (not mandatory but makes those fights tedious without them), 3 enemies (who seem to appear in some really specific circumstances eg. camping and gettign ambushed for me), having the Shieldbearer take 20-25 stress per turn when fighting those monsters (but you can use ladinum), and a consumable i haven't used yet.
The content and especially the class are quite nice and bring some fresh air, but even if its only 4€, that work could have been done by like 2-3 community mods. i would rather want to get more content similar to crimson court and make it a 10€ expansion that is really worth it. In comparison to crimson court it just lacks content.
Also same as with crimson court, blue place-holder-texts on release date, they havent learned to check their texts yet again, and no full language support, only english is poor imo for a planned dlc.

Overall its ok",76561198043629417,0,15,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,171514596,english,2024-08-05T22:54:42+00:00,2024-08-05T22:54:42+00:00,True,10,0,0,0.626957476139068604,,False,False,,"Shieldbreaker is a high damage output frontline class.

She does a lot: 
-High prot piercing damage
-Blight
-Destealth
-Pulling forward
-Guard break
-Buffing herself with the block status (absorbs an attacks damage, not secondary effects like bleed)

She has a unique nightmare mechanic - where after camping it's likely that an ambush-like scenario plays out where you have to fight some unique enemies while she receives a great amount of stress. If you clear all her nightmares, she stops getting them and receives buffs from camping.

There's new provisions - Aegis scales. These function like Shieldbreaker's blocking ability but can be used on any character. They carry over the hamlet if unused and are helpful against dangerous fights.

She's a fun and strong character.",76561198272272227,165,46,0,0,,1970-01-01T00:00:00+00:00
steam,702540,Shieldbreaker,True,unknown,87594720,english,2021-02-28T08:38:32+00:00,2021-02-28T12:41:40+00:00,True,8,0,0,0.599582552909851074,,False,False,,"It saddens me to say that it's a pay-to-win class that needs to spam only 1 skill to kill everything regardless of their position, armor and resistances. I've played her since the launch and always defended her in that state where you had to actually ""dance"" (aka swap your skills and positions) if you wanted to cover that dreaded rank 3. But then she's got unnecessarily overtuned when all she needed were just the flashback tutorials. Another comment has already stated that she just covers everything Hellion and Grave Robber already do.
If you plan to get Color of Madness and Butcher's Circus though, there's absolutely no reason not to get this girl. Might as well be the main reason why this review is still gonna be positive.",76561199071221713,0,14,0,0,,1970-01-01T00:00:00+00:00
