source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,3454610,195918004,english,2025-05-29T19:35:42+00:00,2025-05-29T19:35:42+00:00,True,39,0,0,0.79784238338470459,,False,False,,"Sure it's a cute and pretty point n click adventure, there's lots of them out there — but you NEED to play this one just for how adorable your little guy is, every tiny movement and sound effect just makes you fall in love with them so much.

Also there are just a couple of moments that are unusually dark or sad, but the whole game is a bit of a fever dream anyway, so it sort of adds to that. Just a heads up for anyone expecting an all-sweet, no-bitter experience.",76561198045132235,349,53,117,0,98,2025-05-30T16:12:11+00:00
steam,3454610,213537365,english,2025-12-18T01:19:21+00:00,2025-12-18T01:19:21+00:00,True,32,0,0,0.790210068225860596,,False,False,,"Poco is one of the cutest, most charming point-and-click adventure games I’ve played in a long time!

The visuals are absolutely adorable, wonderfully expressive and imaginative, with hand-crafted backgrounds and quirky characters. At the same time, the game carries just a hint of a darker, deeper story beneath its cute surface, which kept me thinking about it even after I finished.

Gameplay hits that perfect sweet spot of fun puzzles and exploration, not too easy but satisfying to figure out and the world is packed with fun little moments and lovable homunculi that help make Poco’s journey feel meaningful. 

The only “complaint” (if you can call it that) is that I wish there was more. More story, more world, more adventures. The ending left me wanting a sequel or continuation so badly because this world is just too delightful not to revisit!

All in all, Poco is a must-play for fans of whimsical, point-and-click adventures. I’d happily play a whole series of games like this!",76561198188926453,172,7,391,0,391,2025-12-17T03:04:59+00:00
steam,3454610,197218402,english,2025-06-14T14:08:18+00:00,2025-06-14T14:08:18+00:00,True,45,1,0,0.78452765941619873,,False,False,,"Please play this little game, you will not be disappointed! So cute, so whimsical, so beautifully illustrated and designed. What a delightful way to spend an afternoon",76561198086267724,0,7,100,0,100,2025-06-14T14:05:40+00:00
steam,3454610,195420706,english,2025-05-22T17:01:56+00:00,2025-05-22T17:03:57+00:00,True,37,0,0,0.782098114490509033,,False,False,,"The fact that this is free is diabolical.

A short and simple puzzle game that doesn't overstay its welcome. Absolutely oozing with charm, creativity and it is audiovisually cute and eclectic.

I'm always happy to see gorgeous pre-rendered backgrounds, bring them back fully please!

(note: works well on steamdeck fully using track pad / touchscreen)",76561198199162963,0,8,104,0,99,2025-05-22T21:38:06+00:00
steam,3454610,208501548,english,2025-11-05T19:51:12+00:00,2025-11-05T19:51:12+00:00,True,32,2,0,0.772369563579559326,,False,False,,"SUCH a sweet little point and click game, perfect to kill an hour or two, especially if you enjoy cute characters and a slightly creepy theme. Might make you a little existential.. go hug your family and friends <3",76561199373911145,60,4,100,0,100,2025-10-25T16:28:09+00:00
steam,3454610,198158332,english,2025-06-26T03:23:47+00:00,2025-06-26T03:23:47+00:00,True,49,1,0,0.822037100791931152,,False,False,,"Poco is amazing, it doesn't really need words.
So I'm adding my review into the bucket of positive reviews ^^",76561197999099895,0,180,75,0,75,2025-06-24T21:36:23+00:00
steam,3454610,206353245,english,2025-10-10T17:14:35+00:00,2025-10-10T17:14:35+00:00,True,29,0,0,0.767337679862976074,,False,False,,"I played this game with my friends by my side on a Thursday evening, and all I can say is that we fell in love with everything about it.
The art, the cuteness of the characters, the music, the gameplay... everything was just perfect and pleasantly fluid.
Our hearts only allowed us to obtain 11 out of 12 achievements. 
The last one was impossible to get because of our love for Poco.
It’s a rare gem on Steam within its genre, that’s for sure, and you can really feel the effort. passion and dedication behind it.
I’m genuinely surprised that a game of this caliber is free, and I’d strongly encourage supporting the team with as many donations as possible.. they truly deserve it.

Thank you so much for this lovely and unforgettable experience!",76561198134778774,0,3,180,0,180,2025-10-09T19:54:11+00:00
steam,3454610,201480777,english,2025-08-05T04:54:51+00:00,2025-08-12T03:11:13+00:00,True,26,0,0,0.747905373573303223,,False,False,,"My jaw was unhinged the whole time playing this game. From the art, animation, (ESPECIALLY) music, storytelling, I was absolutely enamored by the work that y'all created! This was a beautiful and whimsical experience and I wish to reset my brain to play this for the first time again. :) Much love and thank you for an amazing experience. <3
(also mad props for this being free bc this is too good)

p.s. I played this the night before a big interview I had that I was really nervous for and it 100% relaxed me :) , relaxing and cozy, yet made my brain think hehe",76561199036549140,33,7,121,0,121,2025-08-05T04:49:01+00:00
steam,3454610,204272760,english,2025-09-13T21:49:18+00:00,2025-09-13T21:49:18+00:00,True,19,1,0,0.744186043739318848,,False,False,,"This is the cutest game I have played ever in my life, everyone needs to play it. It restores the soul and hydrates the eyeballs!!! Thank you for making this game... I love Poco from the bottom of my heart.",76561198377896589,0,15,299,0,143,2025-10-04T19:19:03+00:00
steam,3454610,215263866,english,2026-01-05T22:10:53+00:00,2026-01-05T22:10:53+00:00,True,19,1,0,0.724963665008544922,,False,False,,"This was an incredibly charming game! I am flabbergasted that this wonderful game is free for anyone to play. I appreciate that it does not really hold your hand when figuring out all the puzzles, but allows for a little hint button if you're really stuck. Gradually solving the puzzles and exploring the map was so satisfying. And all of the animations were so cute and the music was phenomenal! I would absolutely recommend to anyone who wants a short but sweet game to play.",76561198309318517,0,1,124,0,124,2026-01-05T22:08:25+00:00
steam,3454610,203721089,english,2025-09-06T18:20:04+00:00,2025-09-06T18:20:04+00:00,True,20,0,1,0.723056197166442871,,False,False,,"Poco is a really good, free, point-and-click game.

+ Great theme
+ Great characters
+ Good exploration and puzzles
* Search and discover items, interactive zones where items can be used are obvious
* Slightly over 1 hour playthrough

I love the clown waddle with the bell ringing.",76561197970149845,4095,634,69,0,69,2025-09-06T18:15:40+00:00
steam,3454610,195689254,english,2025-05-26T11:00:20+00:00,2025-11-25T07:01:22+00:00,True,24,0,0,0.722346246242523193,,False,False,,"Honestly, this game is too good to be true, one of the rarest examples of a clown used in a video game medium besides Dropsy and Kid Klown without it being used for a cheap horror kick, fun interactive mini games that are designed to be played with a mouse. 

You do a heft amount of pointing, a solid amount of clicking, and a story that is a mix of Little Big Adventure, Pajama Sam and Beautiful Darkness (that one story where little people escape a dead body and start rummaging through the forest, the game too has a rotting clown skeleton present, so I don't know how much child friendly is it, but kids should be more thicker skinned these days anyway) 

There's a scene of a dead insect present, but you compose a song in its honor, you also cold bloodily murder a worm, so I don't know how to justify that one besides giving Poco the bad ending so he repents for his sins.

Also, the soundtrack is really good and dynamic between rooms, the motive has weird The Residents kick to it, who also were clowncore composers, just compare the two.

https://www.youtube.com/watch?v=1O_0GTsgu7Q",76561198010752029,1793,161,102,0,102,2025-05-26T10:43:05+00:00
steam,3454610,195323048,english,2025-05-21T02:33:25+00:00,2025-05-21T02:33:25+00:00,True,25,0,0,0.716521382331848145,,False,False,,"A mostly lighthearted game that is relatively simple and fun. Took me around 2 and a half hours to 100%. There are some jokes that legitimately made me laugh, and nothing that made me too frustrated. Highly recommend.",76561198356874780,195,4,152,0,152,2025-05-21T02:15:33+00:00
steam,3454610,203352687,english,2025-09-01T22:29:57+00:00,2025-11-26T05:30:07+00:00,True,17,0,0,0.715618610382080078,,False,False,,This game is pure magic! Tiny clown? Adorable. Art? Gorgeous. Vibes? Immaculate And it’s FREE?? Obsessed <3,76561198331695016,0,12,212,0,212,2025-11-26T05:29:42+00:00
steam,3454610,214392809,english,2025-12-28T00:32:35+00:00,2025-12-28T00:32:35+00:00,True,18,7,0,0.711538434028625488,,False,False,,"I loved the gameplay, it was mentally stimulating and fun. Unfortunately for me, I picked what I thought was best for the little clown boy and was horrified by my choices. 10/10",76561199495350893,0,8,247,0,207,2025-12-28T01:13:39+00:00
steam,3454610,211311797,english,2025-11-28T01:30:59+00:00,2025-11-28T01:30:59+00:00,True,22,0,0,0.711269378662109375,,False,False,,"one of the best if not the best of the point and click games I've played, had a lot of fun playing it",76561198129341754,3444,191,51,0,51,2025-11-27T23:01:27+00:00
steam,3454610,199727853,english,2025-07-13T18:17:06+00:00,2025-07-13T18:17:06+00:00,True,18,0,0,0.701100826263427734,,False,False,,"SUper adorable, short, sweet, very easy, not punishing, fun! What else can we ask for a videogame? The puzzles are neat and you can just retry them until you get them right. There are no wrong answers, no dead end, just cute puzzles and adorable characters!",76561198027979144,511,54,117,0,117,2025-07-13T18:11:36+00:00
steam,3454610,206666011,english,2025-10-13T21:18:04+00:00,2025-10-13T21:18:04+00:00,True,21,0,0,0.69946742057800293,,False,False,,"Poco feels like stumbling into a forgotten dream painted in watercolor and sorrow. Every step through its tiny world hums with quiet magic; part melancholy, part wonder. It doesn’t shout its brilliance; it whispers it, leaving you changed before you realize. A fleeting, fragile masterpiece that feels like it was made just for you. 11/10.",76561198256869742,86,1,128,0,128,2025-10-13T21:07:44+00:00
steam,3454610,195602935,english,2025-05-25T06:45:27+00:00,2025-05-25T06:45:27+00:00,True,24,0,0,0.694123983383178711,,False,False,,"such a lovely, endearing game that has clearly had a ton of care and dedication put into it !! the originality behind the whole project is what makes it such a delightful lil experience. the music and style is easily one of my favourites <3 (also nari is the mf cutest n deserves all the flowers :])",76561199242268016,0,1,113,0,113,2025-05-23T09:36:37+00:00
steam,3454610,197331323,english,2025-06-15T20:25:16+00:00,2025-06-15T20:25:16+00:00,True,21,0,0,0.678362548351287842,,False,False,,"Short and free puzzle adventure. Should probably take you about 2 hours at most (i left the game running for a while so it  probably took me 90 minutes or so). The puzzles are not especially hard, and is mostly typical inventory puzzles, with a few other things to spice things up. While it might look like a weird and cute game, it's honestly deliciously disturbing at times in between the whimsy. If this is what we get for free, then i'm definitly looking forward what the devs could do with a budget",76561198076061891,3652,479,132,0,132,2025-06-15T20:17:34+00:00
steam,3454610,196417883,english,2025-06-04T23:34:13+00:00,2025-06-04T23:34:13+00:00,True,16,0,0,0.664067566394805908,,False,False,,"AVOID | LACKING | MAYBE | WORTHWHILE | [b][u]COMPELLING[/u][/b] | UNMISSABLE

Poco is a cute, if bizarre, hand-drawn point & click puzzle game, in a similar vein as games from the Rusty Lake Series or by Madison Karrh.

In this game, you play as the titular character who is trying to return to the circus after being kicked out. To solve your dilemma, you must engage with some peculiar characters and be innovative in the use of the materials you come across as you explore.

The game features absolutely beautiful art and a high-key bop of a soundtrack. I wasn't expecting the latter based on the trailer/screenshots, but was solidly impressed by it.

The only things I take issue with is that some of the solutions are a bit obscure. The game has a hint system, but I avoided using it, so maybe that would have solved my concern, but I also don't like feeling like I need to use hints to progress. For a free game of this quality, it's difficult to complain about the length, but this felt like it could have easily been 2-3x the length and been stronger for it. Either way, the devs showed they can make games of interest to me, and it speaks to its favor that I wanted more of it.

For a free game, it's hard to go wrong here. If you enjoy puzzle/surrealist/point & click games, this is a lovely pick for an hour or two of fun.",76561198122961062,0,267,58,0,58,2025-06-04T23:16:06+00:00
steam,3454610,195294740,english,2025-05-20T19:39:07+00:00,2025-05-20T19:39:07+00:00,True,17,0,0,0.662909567356109619,,False,False,,"Amazing game, Michael Boursier hits it out of the ball park again. Unfathomably whimsical with beautifully painted backgrounds, incredible music, and amazing animation.",76561198426482832,94,2,122,0,122,2025-05-20T19:37:28+00:00
steam,3454610,201731378,english,2025-08-08T21:29:40+00:00,2025-08-08T21:29:40+00:00,True,18,0,0,0.661190927028656006,,False,False,,"i've never been a huuuuuge fan of point-and-click games, but I have to admit that this game is pretty awesome. AND IT'S FREE. You should really try it <3",76561199189071680,80,58,148,0,148,2025-08-07T18:31:46+00:00
steam,3454610,207296902,english,2025-10-22T08:41:24+00:00,2025-10-22T08:41:24+00:00,True,18,1,0,0.660271823406219482,,False,False,,"A literal masterpiece, both in the arts and feelings department. Everything about is SO good. How is this game even free with such quality yet many big companies nowadays are cooking an expensive slop?? Seriously, play this game (couldn't stress this enough). 

[spoiler] Ok, what's with Poco murdering that worm though. I hope it won't bite him back later on. [/spoiler]",76561199062373838,58,6,121,0,121,2025-10-22T08:02:28+00:00
steam,3454610,201865966,english,2025-08-10T19:53:10+00:00,2025-08-10T19:55:56+00:00,True,19,0,0,0.655172407627105713,,False,False,,"What can I say? This game was so well put together with an obvious amount of love. SO much love that I teared up at multiple points! Poco is the cutest little clown with the bravest heart. The game is a wonderful mix of claymation and something else i cant quite name.

Onto what i really wanna talk about hehe! The game had me smiling all the way through! The characters were well defined and original. You could really tell them apart by how they acted and not just by how they looked. I came to love them all, even ones i didn't originally like, like Ojet. By the end of the game i liked him just as much as the others! The music is another thing because OMG!! I didn't realize it at first, but the music for each zone is the SAME SONG?!?!?!?!! But it uses different instruments and genres as you move through different areas!! This was a big hit with me as I'm Autistic and music has always been an importance to me, something that always catches me. It was so soothing the way it worked. It was also amazing for highlighting specific area changes. The one that caught me off guard was [spoiler]when you went into John's house to find him dead. The music muffled, it felt sad somehow... It brought tears to my eyes-[/spoiler] IT WAS SO GOOD!! Great job using music that way! I also loved the little vague undercurrent story about the homunculi's creator. Made me want mooooore!

While I loved Basically everything, I had trouble with the trumpet music minigame. I had to retry it about 20 times. Clicking slightly off beat gets you a penalty, and for someone not great at those kinds of games, it got me failed out over and over again. I think there should be some forgiveness there. However, I did notice that after awhile, the grey circle thing heals itself. I did like that!

Poco is an amazing game! I can't believe it was free! The environments were hang-up-in-your-home PAINTING worthy, the music was top notch, and the characters were lovable (Gulch and Poco were my faves!). Totally recommending! Even better than I expected!! 13/10!!!!",76561198451361157,0,6,160,0,160,2025-08-10T19:30:51+00:00
steam,3454610,197420609,english,2025-06-17T00:53:31+00:00,2025-06-17T00:53:31+00:00,True,20,0,0,0.655172407627105713,,False,False,,"This is by far the best 2 hour Point-and-Click adventure you can get for free, and if it were 5-10 bucks, I'd probably still pick it up for the unique experience. The art style is an adorable 2D/3D hybrid. The story is humorous and the game-play was so fun that it was easy to play the whole story in one day and still feel like I experienced a lot in that game. This game was very memorable, and I hope that these Indie creators make another game like this in the future, because I'd love to support more games like this.",76561199097743829,0,15,143,0,143,2025-05-29T10:15:19+00:00
steam,3454610,195476450,english,2025-05-23T14:33:27+00:00,2025-05-23T14:33:27+00:00,True,20,0,0,0.651037514209747314,,False,False,,"I am not a Point & Click fan but I am so glad I decided to play Poco, it was a great experience.
Poco has a great soundtrack, funny and unique characters and an amazing 2000s aesthetic.
I hope the devs make more adventures with Poco or more unique games like this.
It would be really cool if there were Steam Cards and Badges so that fans could have items from the game such as emoticons and steam backgrounds for their profiles.

PS: Pls make Nari or Poco plushies 🥺🙏",76561198149993327,268,19,94,0,94,2025-05-23T14:29:24+00:00
steam,3454610,202636001,english,2025-08-22T09:06:32+00:00,2025-08-22T09:06:32+00:00,True,11,0,0,0.648503243923187256,,False,False,,"One of the cleanest Point&Click game I've played, the music and the environment are exquisite but not overwhelmingly so. Travelling to places is quick without loading screen, definitely a huge plus for games like this.
I also managed to get full achievement without the need of a guide, puzzles are easy to understand but the minigames might be challenging for people with slower hand-eye coordination, I had to retry a few times but not to the point of getting frustrated.
Grateful to have played this for free.",76561198980832575,0,24,136,0,136,2025-08-22T08:32:43+00:00
steam,3454610,200149192,english,2025-07-19T11:56:36+00:00,2025-07-19T11:57:17+00:00,True,15,2,0,0.647058844566345215,,False,False,,"What an amazing adventure that's FREE. I loved everything about this. The visual and soundtrack really standout I'll be listening to the soundtrack for sure again. The dialogue is fun and cute. I love the way Poco runs around it feels good watching them scamper about. 
[spoiler] I wish the band part wasn't so hard it took me like 8 tries [/spoiler]",76561198007303566,505,57,113,0,113,2025-07-19T11:53:06+00:00
steam,3454610,206386545,english,2025-10-10T23:13:41+00:00,2025-10-10T23:13:41+00:00,True,9,0,0,0.633699655532836914,,False,False,,"I freaking LOVED this game oh my gosh. I was scrolling for little fun games and downloaded this on a whim because why not? This work of art should cost more. I loved silly little poco and his design, hes just a little clown radiating whimsy. Second, the art for the back round was such a blessing for my eyes in the way they incorporated colors and drew the items, the color theory was insane. Kudos! The puzzles were decent, some were frustrating but I feel like that's needed so the impact of the game could be lasting. The story board was simple yet bittersweet, and leaves me with questions that I will be thinking about. Overall, this was such a good use of my time and the fact that it's free makes it even BETTER.",76561199228423422,0,2,187,0,187,2025-10-10T23:04:40+00:00
steam,3454610,195624278,english,2025-05-25T13:20:54+00:00,2025-05-25T13:20:54+00:00,True,16,0,0,0.630872488021850586,,False,False,,"this game is an absolute gem, the imagery feels like stepping into a dream - vibrant, colorful, and full of charm. the characters are beautifully crafted, each adding something unique to the journey. there’s a magical, almost whimsical atmosphere that makes the whole experience feel both fun and enchanting. it was absolutely adorable overall.",76561199144777682,87,20,204,0,204,2025-05-25T13:14:10+00:00
steam,3454610,197492224,english,2025-06-17T21:43:45+00:00,2025-07-17T18:58:27+00:00,True,15,0,0,0.628663301467895508,,True,False,,"im not really into games (or paying for games) but i KNOW this game deserves to be a paid game (maybe $10-15) i LOVED the mini games, the art, and especially the music when the bug band played !! i need that song in my playlist. it has so much nuance and depth in meaning despite its cute art style. I COULD ANALYSE THIS GAME ALL DAY.. but long story short i added this to my favourites (i dont even add my paid games to favourites)

ALSO thanks so much to everyone who awarded this! this was my first time reviewing AND I FEEL SO BAD THAT IDK WHO U ARE TO THANK YOU D:",76561199491052699,0,1,105,0,105,2025-06-17T21:26:22+00:00
steam,3454610,208991482,english,2025-11-11T22:34:40+00:00,2025-11-11T22:34:40+00:00,True,9,1,0,0.628587543964385986,,False,False,,"This game is so cute! The art style is adorable, the story line, though short, is interesting, and the ending has the opportunity to be DEVASTATING. Anyways you should play this.",76561198979516167,0,11,124,0,124,2025-11-11T22:33:48+00:00
steam,3454610,211742798,english,2025-11-29T21:15:19+00:00,2025-11-29T21:15:19+00:00,True,9,0,0,0.621910572052001953,,False,False,,"Very nice artstyle - love the cute and whimsical mixed with some morbidity... Good short game (1h), could easily be 1€/$ so definitely donate or buy the soundtrack!",76561198052334685,1084,52,68,0,68,2025-11-29T21:12:33+00:00
steam,3454610,209366731,english,2025-11-16T08:35:04+00:00,2025-11-16T08:35:04+00:00,True,10,0,0,0.61538463830947876,,True,False,,"poco is adorable, i immediately fell in love with him. this game feels like an old amanita point-n-click like samorost or machinarium. excellent music, beautiful painted backgrounds and cute 3D lil guys populating the world. support this game so they can make a poco 2 pls",76561198025241108,434,33,200,0,200,2025-11-16T08:30:31+00:00
steam,3454610,195393613,english,2025-05-22T07:14:41+00:00,2025-05-22T07:14:41+00:00,True,12,0,0,0.611096739768981934,,False,False,,"A STUNNING QUALITY FREE GAME!!!! All the little nuances felt like a labor of love and passion for a genuinely fun, exciting, beautiful, and intriguing game experience! Best 2 hours of game play I've had in a long time. Great for experienced and beginner gamers alike! (Praying for Poco 2 one day!! MAY HE RISE)",76561198966551268,0,1,141,0,141,2025-05-22T07:11:00+00:00
steam,3454610,198693947,english,2025-07-02T01:03:52+00:00,2025-07-02T21:29:35+00:00,True,8,0,0,0.610566437244415283,,False,False,,"Little nightmares meets the circus, this self-paced cruiser shows the true meaning of found family, the passage of time, and the art of being a little clown who is good enough for those who matter most. Stunning, heart-felt, and worth every second.",76561198111403397,0,1,293,0,293,2025-07-02T09:11:54+00:00
steam,3454610,215508227,english,2026-01-08T20:17:18+00:00,2026-01-08T20:17:18+00:00,True,6,0,0,0.60000002384185791,,False,False,,"This free point-and-click adventure game stands out in its own field! It's one of the best first impressions Whalefall has graced us with!

This struggling little clown is going to be your favorite character you play as - driven to fail from the start, and willing to work his way back up with a little help from some new friends he makes.

All of the characters, mini-games, and places to explore are diverse, memorable, and keep you hooked to the very end. There are subtle horrors that drive you to want to know the mysteries behind them, and not-so-difficult achievements to pursue.

For a game released in 2025, it's also considerate of the system requirements.",76561197961155768,1006,42,94,0,94,2025-08-02T12:24:29+00:00
steam,3454610,196518842,english,2025-06-06T07:51:45+00:00,2025-06-06T07:53:10+00:00,True,8,0,0,0.60000002384185791,,False,False,,"Poco is a simple, beautiful, and charming game. The world is absolutely stunning from all of the atmospheric art/illustrations, the character designs, and sound design (I love the detail that the bell on Poco's hat that rings while you walk, amazing). I'm kinda shocked that this game is free, so I looked on their funded kickstarter link and it amazes me even more this was an university thesis project, oh my gooodness! Looking forward to whatever projects these artists work on next.",76561198204363153,0,30,100,0,100,2025-06-06T07:39:14+00:00
steam,3454610,196385006,english,2025-06-04T15:06:51+00:00,2025-06-04T15:06:51+00:00,True,10,0,0,0.60000002384185791,,False,False,,"This game is full of so much charm oh my god??? the painted backgrounds especially are all so detailed and colourful and gorgeous, you really have to take in every detail. the whole game is a walk through painting, only real complaint i have is that its kinda hard to really know whats clickable or not. still highly recommend for anyone who likes art.",76561199070725058,29,4,95,0,95,2025-06-04T05:21:40+00:00
steam,3454610,195668170,english,2025-05-26T01:41:29+00:00,2025-05-26T01:41:29+00:00,True,10,0,0,0.60000002384185791,,False,False,,"an incredibly short game (you WILL finish this within 2 hours or so) but an incredibly charming game. it's literally free, so if you want a short but sweet title, I cannot recommend this enough",76561199154476207,108,4,118,0,118,2025-05-26T01:16:22+00:00
steam,3454610,195370400,english,2025-05-21T20:51:17+00:00,2025-05-21T20:51:17+00:00,True,14,1,0,0.599337756633758545,,False,False,,"I don't quite understand how games like this and ENA get made for free, but I'm glad they exist.

A nice little Point-and-Balatro for an evening. Loved the visuals, loved the music, loved the jokes. Puzzles are extremely straightforward, but it's not really a problem for a title like this. My only nitpick is backtracking - the game itself is short, but the majority of the runtime is spent running between the same locations over and over. Can't really complain though",76561198003172561,1117,75,113,0,113,2025-05-21T20:35:53+00:00
steam,3454610,196605173,english,2025-06-07T08:43:54+00:00,2025-06-07T08:43:54+00:00,True,6,0,0,0.596273303031921387,,False,False,,"This game needs approximately 1,000,000 more downloads. It has so much charm, the music is fantastic, the art and background design is superb, the characters are all loveable, and the gameplay itself is an amazing point and click adventure that isn't too difficult. Its a short game, I 100%'d it in 1.2 hours but I'll be damned if that wasn't the best hour+ i've spent on a game in a long while. Please consider giving a Ko-Fi if you enjoyed it even half as much as I did",76561198073112740,0,20,71,0,71,2025-05-27T04:23:44+00:00
steam,3454610,203010605,english,2025-08-27T22:08:48+00:00,2025-08-27T22:08:48+00:00,True,6,1,0,0.592592597007751465,,False,False,,"This game is super fun and I love that its free. However; I am seriously about to stop playing it because of that stupid fishing mini game. I wish that after so many tries there was an option to make it easier. I hate that barely touching anything makes you fully restart. I have attempted it like 10 times now and can not get it. It's a cool concept, but its very hard to do, especially because I have a slight shake in my hands that upsets the movement and I keep getting stuck! Otherwise, I adore the game and it is quite amazing!",76561198288436607,0,1,93,0,78,2025-08-27T22:24:52+00:00
steam,3454610,195759467,english,2025-05-27T12:17:33+00:00,2025-05-27T12:26:39+00:00,True,6,0,0,0.582167148590087891,,False,False,,"Please play this game!! It's very cute, full of art and love, you can easily beat it in a little over an hour and IT'S FREE!!!",76561198041173159,0,17,125,0,125,2025-05-27T12:16:34+00:00
steam,3454610,204578280,english,2025-09-17T20:58:25+00:00,2025-09-17T20:58:25+00:00,True,7,0,0,0.628378391265869141,,False,False,,"masterful music, amazing artwork, funny characters and two great endings",76561199123886347,59,12,79,0,79,2025-09-17T20:56:24+00:00
steam,3454610,195522666,english,2025-05-24T05:58:03+00:00,2025-05-24T05:58:03+00:00,True,8,0,0,0.577331125736236572,,False,False,,"This game is amazing! Visuals are charming & music reminds me of my favorite movie, Alejandro Jodorowsky's Santa Sangre!",76561198118699697,1172,23,122,0,45,2025-11-01T17:04:10+00:00
steam,3454610,207023382,english,2025-10-18T17:12:00+00:00,2025-10-18T17:12:00+00:00,True,6,1,0,0.57055211067199707,,False,False,,"This is clearly a game made with love. It's just so beautifully made -- each character has their own quirky little style, and each area is straight out of a storybook. I love how everything comes together so quickly once you get into it, it really felt like a well thought-out journey.
I'm really not the best at problem solving (although I enjoy it) but my frustration level was at a minimum, overtaken by the need to help each little character.
It made me laugh and cry, I don't know what more to say other than PLAY IT!!!!!!",76561199186983223,0,1,118,0,118,2025-10-18T17:06:51+00:00
