source,appid,game_name,is_dlc,player_type,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,580100,Crimson Court,True,unknown,212182102,english,2025-11-30T22:14:19+00:00,2025-11-30T22:14:19+00:00,True,8,0,0,0.613317728042602539,,False,False,,"This DIC is hard, like REALLY HARD, but its also realy good, like REALLY GOOD
I really advise anyone playing for the first time to not enable this DLC because it will be too punishing
However, once you feel confident, go right ahead, slap that baby on and enjoy the new massive dungeons!",76561199033276515,456,68,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,194524449,english,2025-05-09T08:45:53+00:00,2025-05-09T08:45:53+00:00,True,8,0,0,0.612885773181915283,,False,False,,"Yeah it changes the gameplay loop.
yeah if you ignore it everything else gets more diffucult.
Yeah it adds another thing you need to worry about while adventuring.

Adds a boatload of strong equipment to compensate for diffuculty.
Worthwhile to add late in playthrough.",76561198995421486,83,22,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,215737571,english,2026-01-11T12:11:50+00:00,2026-01-11T12:11:50+00:00,False,5,3,0,0.587601244449615479,,False,False,,"After finishing the game a long time ago without this DLC enabled, I decided to play this game again, but this time with Crimson Court, without any prior knowledge of this DLC. At first, I enjoyed the DLC because I had played the game before, and the new mechanics brought a fresh breeze and a new challenge to the game, but around the late midgame I started to hate it so much. First of all, the Crimson Curse is not entirely bad, when your characters go into Bloodlust, it’s actually a buff, and a pretty good one nonetheless. HOWEVER, it’s incredibly annoying to micromanage, and even more so when a lot of your people have it, because that means doing Crimson Court dungeons and wasting your time to get enough blood vials so your people don’t die, which can happen.
Now, the second thing that pissed me off are the enemies, with many of them being able to randomly infect your heroes with the Crimson Curse. Now, that wouldn’t be too bad if they were restricted to the new Crimson Court area, BUT THEY AREN’T. EVERY TIME I GO INTO A DUNGEON, I HAVE TO FIGHT THOSE CUNTS ON MULTIPLE OCCASIONS, RISKING MORE PEOPLE GETTING INFECTED EVERY TIME. And not just that, they are purposefully made as annoying as possible to fight against, having high dodge and high speed.
But let’s say you don’t mind that too much and would still like to experience this DLC. Then enjoy doing the new, amazing, EPIC length dungeons, which are about as enjoyable as inserting broken glass up your anus. To some extent, I understand the decision to add something new, but they really messed up with the new EPIC dungeons. Overall, I wouldn’t recommend this DLC unless you really like hurting yourself. Almost everything it adds just leads to a worse experience of the game, so… just don’t.",76561198407125261,106,14,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,204831697,english,2025-09-21T02:01:27+00:00,2025-09-21T02:01:27+00:00,False,6,0,0,0.580152690410614014,,False,False,,"I am alright with most of the DLC. I like the new class districts are a nice addition, and a new area is always good. It is an area for more experienced players. But the curse being given with random new enemy encounter in every area is annoying, and the Fanatic boss is so stupid it makes me want to turn the game off for it being a random encounter most likely ending in a TPK if you do not escape or have the correct party. If you are going to create a surprise boss, it should be able to be killed with any good or decent party with enough skill not specific ones. if you like having to fail missons or get random TPK's  if not playing certain parties this is the DLC for you!",76561199068451500,0,2,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,209875500,english,2025-11-22T20:34:22+00:00,2025-11-22T20:34:22+00:00,True,11,0,1,0.576210498809814453,,False,False,,"People leaving negative reviews don't understand that this is meant to add extra pressure to the runs of veteran players. Do not use this on a first playthrough. It's meant to shake up the gameplay loop and force you to manage infestation once you already understand the base game in and out.

It's very fun and well-made, it forces you to engage with its mechanics without *feeling* forced. The long, multi-week dungeon crawls are really fun, making a lot of progress bit by bit is really satisfying. Bosses are well-designed and unique.",76561198352982108,0,79,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,207295117,english,2025-10-22T07:51:14+00:00,2025-10-22T07:51:14+00:00,True,6,0,1,0.5741233229637146,,False,False,,"Brutal DLC for an already brutal game, Crimson Court is not meant to be approached on your first playthrough of DD, but if you brave it's blood drenched corridors, you will find challenge and treasure aplenty.",76561198055471193,479,29,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,192431638,english,2025-04-10T14:15:04+00:00,2025-04-10T14:15:04+00:00,True,6,1,0,0.571000635623931885,,False,False,,"Do you love Darkest Dungeon but wish it was even harder and more demanding? This is the DLC for you!

Crimson Court has the most content of any Darkest Dungeon DLC by far, as in addition to the very challenging Crimson Court quest line, you get the Flagellant, Districts, and lore trinkets, all of which make the game better.

DO pick this one up.
DO NOT enable it on your first playthrough.",76561198038520959,0,147,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,214458885,english,2025-12-28T16:47:55+00:00,2025-12-28T16:47:55+00:00,False,7,6,0,0.568843841552734375,,False,False,,"Finally decided to start playing darkest dungeon and try to beat the game however, i did not realize that this DLC could be turned off, i got to week 110 and i just couldn't do it anymore, this DLC forces you to waste so much time micromanaging the stupid crimson curse disease and the bosses like the crocodilian or countess are absolute nonsense and reliant on RNG, i cannot in good faith recommend this DLC to anyone 

you WILL be nagged incessantly to collect blood, and you WILL be forced to play the dlc if enabled too as they invade regular dungeons and shit up the whole experience where you'll just want to fire any heroes that get infected",76561198038252155,567,17,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,216403303,english,2026-01-20T14:28:41+00:00,2026-01-20T14:28:41+00:00,False,3,0,0,0.567204296588897705,,False,False,,"As mush as I want to like this DLC, every time I try it I regret it. It makes the game harder but in a boring and tedious way, the expeditions into the crimson court are long and tedious and the bosses aren't fun either",76561198130423243,230,19,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,204582904,english,2025-09-17T22:32:45+00:00,2025-09-17T22:32:45+00:00,True,4,0,1,0.566929101943969727,,False,False,,"IMO absolutely necessary DLC to this game, adds so much more content that is very challenging.

With 1 Con that i would not recommend playing with this DLC enabled for any new player, they will be overwhelmed.",76561198018089366,0,35,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,201744021,english,2025-08-09T02:17:42+00:00,2025-08-09T02:17:42+00:00,True,8,2,0,0.561057984828948975,,False,False,,"Easily the best DLC for any game I have ever played. This DLC is for people who played the base game and beat it and want a brand new experience with even more challenge. And to all the people hating on this dlc who didn't read the disclaimer that the devs put at the start of the game before they let you enable CC, Git Gud.",76561198125895574,0,18,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,200021134,english,2025-07-17T16:25:33+00:00,2025-07-17T16:25:33+00:00,False,8,1,0,0.55248105525970459,,False,False,,"Literally ruins the game. The main plot is forcefully replaced with dealing the annoyance that is this DLC, giving you nothing but headache in the form of debuffing your party with a disease randomly. You cannot avoid getting infected, you are literally forced to deal with the stuff and grind as it dictates. Because of that disease your heroes will need to consume a resource that you will need to farm for them. This whole no-fun no-brain grind, the endless ""epic"" dungeons related and the whole insectoid vampiric vibe ruined my gameplay with the added boredom and frustration, I would not recommend it at all.",76561198870742416,346,77,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,198583782,english,2025-06-30T20:10:42+00:00,2025-06-30T20:10:42+00:00,True,4,0,0,0.550264537334442139,,False,False,,"its a really good set of additional mechanics that changes how you play the game, adding what feels like an entire game's worth of content. but it can be so demanding and time consuming that it WILL take over your playthrough if you don't keep a constant eye on it and/or look up guides on the missions

thats not a bad thing, and it does feel appropriately forgiving... but those missions are LONG. it's like a whole new journey as you send in team after team and take breaks to resupply your... vital resources. so when the blood starts pumping, thats going to be the SOLE FOCUS of your next couple hours

THAT is the reason why people (and the game itself) recommend that you don't turn this on for a first playthrough, it literally forces you to stop playing the base game and play JUST the crimson court for hours at a time. or you will lose ALL your guys over and over and over, and the only way to stop it is to go on that bloodsucker binge. its disruptive to the game's progression and flow, and it WILL massively inflate the runtime.

if you want that, buy it! but i definitely regret enabling it on my first playthrough. i cant juggle this incredibly long game AND constant bloody sidequests. its like a challenge mode.",76561198125361958,644,127,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,188365459,english,2025-02-20T21:21:07+00:00,2025-02-20T21:21:07+00:00,True,3,0,0,0.547802269458770752,,False,False,,"I would recommend getting this DLC after playing the vanilla game and see if you like it.

If you like a grindy  gameplay in the vanilla game, you should probably like this DLC.

There is quite a bit of content to do, and huge quests that are different than in the original game in that you can come back to them and continue, which is quite nice.",76561198118170073,0,5,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,203914355,english,2025-09-09T01:04:17+00:00,2025-09-09T01:04:17+00:00,False,4,1,0,0.5466461181640625,,False,False,,"A joyless slog that should be suffered through once, at most, and then never again. Do not activate this unless you plan on doing an entire play-through around it. Which I do not recommend.",76561199155607296,0,12,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,213027088,english,2025-12-11T04:32:29+00:00,2025-12-11T04:32:29+00:00,True,2,0,0,0.545454561710357666,,False,False,,"Stylish, weird, complex and enriches the base game.
Brilliant remixing of mechanics, charming new enemy faction full of clever designs and attacks, every new boss is a blast to fight.
Besides the Crimson Curse itself, it includes other elements that permeate the base DD experience; The Flagellant is my favorite character by a longshot, and Districts dramatically improve the game's economy. These elements can be individually enabled without having the proper Crimson Court location/curse/enemies included if you just want these for the vanilla gameplay experience.
The Crimson Court is Darkest Dungeon at its most creative and daring.",76561198001017595,321,12,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,198384790,english,2025-06-28T18:19:16+00:00,2025-06-28T18:19:16+00:00,False,9,0,0,0.5899810791015625,,False,False,,Just don't play this DLC on your first playthrough — it's annoying and has misleading descriptions in-game. You need much better units than it suggests.,76561198165826163,205,4,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,197565500,english,2025-06-18T20:06:06+00:00,2025-06-18T20:06:06+00:00,False,4,1,0,0.535021066665649414,,False,False,,Cool story and enemies that are hidden behind a pile of annoying shit that just makes the game worse,76561198129699691,297,10,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,196617291,english,2025-06-07T12:08:42+00:00,2025-06-07T12:08:42+00:00,True,3,0,0,0.529085874557495117,,False,False,,"very good DLC, introduces an interesting location and of course increases the level of difficulty",76561198040717621,0,12,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,199826992,english,2025-07-15T02:29:23+00:00,2025-07-15T02:29:23+00:00,False,4,1,0,0.526570975780487061,,False,False,,"Cool concept, however in practice its all just an annoyance.

Not fun, but annoying.
What makes it especially bad is that it mixes the new enemy groups into regular dungeons that are an unexpected difficulty spike and infect your party - speaking of which, usually in media this is kinda cool you are getting new powers growing stronger etc. but at a price... here? No, just bad, only negatives and annoyances no benefit whatsoever.

Avoid this DLC like the plague it is and play the game without it. Maybe enable it after you're mostly done with the campaign.",76561198030658910,0,30,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,192759240,english,2025-04-14T21:14:46+00:00,2025-04-14T21:14:46+00:00,False,5,1,0,0.52245175838470459,,False,False,,"AVOID DLC AT ALL COST. NOT WORTH THE FUCKING HEADACHE WITHOUT EXTENSIVE MODDING!!!
the bullshit this DLC inflicts for the meager gains to gameplay. Seriously save your self the headache and just look up the story in a wiki page or you tube video, this shit is so ass I cant thumbs down it hard enough.

Colors of madness is far better, go check that out instead.",76561198029398098,0,17,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,192678044,english,2025-04-13T17:23:01+00:00,2025-04-13T17:23:01+00:00,True,1,0,0,0.518137514591217041,,False,False,,"I played this DLC on my first playthrough. I loved it. If you like Darkest Dungeon, this is more of that. If you don't love the game and you don't play games to be challenged, you might not love it.

The DLC is very rewarding and fun, but it does make the game longer and more difficult. Also, Flagellant is probably my favorite character; he definitely makes the game interesting.",76561197998613775,0,15,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,196715217,english,2025-06-08T13:33:19+00:00,2025-06-08T13:33:19+00:00,True,2,0,0,0.518005549907684326,,False,False,,"It's a good DLC, it adds a new area, new mechanic that is an absolute nightmare to manage, an extremely tough wondering boss, and some new trinkets. It's pretty expensive for what it is and makes Darkest Dungeon even harder, so I wouldn't recommend it if you were already daunted by the base game's difficulty. The enemy design is fantastic though, really inventive idea for vampires.",76561198040273855,1055,53,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,196420460,english,2025-06-05T00:24:14+00:00,2025-06-05T00:24:35+00:00,True,2,0,0,0.518005549907684326,,False,False,,"[h1] Good but not well thought out [/h1]
I like the crimson court for how much new content it adds to the game but also I feel that they should have thought this out more. 
due to the fact that the boss mission are extremely long you'll have to get multiple invitations to go back in to make more progress to the boss, but I feel that the map design and enemy designs for the courtyard make this very poorly designed. Almost every enemy in the courtyard deals stress to whoever they hit which makes Jester almost mandatory or atleast crusader for some stress healing. 
You can camp by finding wine crates and using a shovel on it or use a torch on a cacoon for a 30 stress heal which honestly isn't much with how many enemies you will be fighting.
I'd honestly recommend using a guide since each boss dungeon is scriped and not randomly generated.
[h2] Bosses [/h2]
The bosses are probably the best part, they're mostly well designed and challenging.
The Baron is probably my favorite with how his fight goes but I don't wanna say to much since that kind of ruins it.
[h2] Trinkets [/h2]
The trinkets are insanely good most of them have no downside or a downside that doesn't really do much like giving 10% more stress. My favorite trinket is probably Grave Robber's Sharpened Letter opener it just buffs her damage and accuracy by a ton and with the use of other trinkets can enable her to one shot enemies with upwards of 40 hp on the first turn.
Overall I think that the Crimson Court adds a lot of new content to the game that makes it replayable and interesting but it has it's downsides. The Biggest part of the dlc being the huge courtyard is it's worst designed part bringing Jester feels mandatory just so your heros don't stress out so soon so you can actually make decent progress in the dungeon before needing to leave other than that though I love everything else The Bosses, Trinkets, and The Crimson Curse despite how annoying it can be at times.",76561198355357153,35,22,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,187644562,english,2025-02-10T17:18:35+00:00,2025-02-10T17:18:35+00:00,False,3,0,0,0.51250004768371582,,False,False,,"Comments are correct a friend told me it made the game more fun. It makes the game unnecessarily more tedious it doesn't make the game ""harder"" your characters just start acting randomly moving forward taking random actions etc. So you will be forced to keep going to the crimson court to keep playing with your characters. 

Also if I fight in a certain region I want to fight monsters from that region, not every region the same monsters from crimson court.",76561198019887289,372,34,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,207442522,english,2025-10-24T06:45:34+00:00,2025-10-24T06:45:34+00:00,True,2,0,1,0.506172835826873779,,False,False,,I found this to be annoying to play through but I liked the gameplay changes elsewhere.,76561198054138898,0,928,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,217062194,english,2026-01-29T01:24:05+00:00,2026-01-29T01:24:05+00:00,True,0,0,0,0.5,,False,False,,"It's a really good DLC! people really don't understand that it's meant to add more pressure to the game and make it more challenging, first time playing with it on was overwhelming but once u get a grasp of it it's very manageable, although I must admit, dealing with the EPIC missions blind isn't fun, just get the map from the wiki and plan out each expedition, and don't postpone them!",76561198392517122,94,27,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,214266955,english,2025-12-26T19:16:14+00:00,2025-12-26T19:16:14+00:00,True,0,0,0,0.5,,False,False,,"At first it can be overwhelming, so don't enable it during the early game. Otherwise, the Crimson Course can be a bless, if you have enough blood. Oddly enough, The Fanatic was the hardest part of the DLC, caused even more trouble than the Countess.",76561198114988561,147,25,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,187141143,english,2025-02-04T12:06:43+00:00,2025-02-04T12:06:43+00:00,True,0,0,0,0.5,,False,False,,Really good dlc. Adds new mechanics. Its harder but it adds extra layer of fun and more complex strategies.,76561198992045044,51,11,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,195259010,english,2025-05-20T07:34:59+00:00,2025-05-20T07:34:59+00:00,True,2,1,0,0.498113185167312622,,False,False,,This dlc is difficult as fuck but its so good though. The only reason ppl are giving bad reviews is because of skill issue i highly reccomend,76561199043216743,81,9,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,198210480,english,2025-06-26T19:12:27+00:00,2025-06-26T19:12:27+00:00,True,5,0,0,0.497741848230361938,,False,False,,"This dlc does exactly what is advertised, it introduces new features and makes the game harder.
The game itself also warns you before starting a game that activating the crimson court increases the complexity of your game and is meant for experienced players.
If you don't like that, i'm not saying you're wrong, i'm saying you're bad.

Just doing my part to hopefully increase the rating someday.",76561198062911852,0,1,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,203384108,english,2025-09-02T13:31:52+00:00,2025-09-02T13:31:52+00:00,False,1,0,0,0.495495468378067017,,False,False,,"Always fun when devs don't know their own game. The base game is at times unfair, but if you play well you find ways to work around that. This DLC is the opposite. You don't get options. You get an annoying grind and annoying timers. Git gud? More like git lucky.",76561198131209429,0,31,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,199709156,english,2025-07-13T13:47:51+00:00,2025-07-13T13:47:51+00:00,False,2,0,0,0.494708985090255737,,False,False,,"This is quite literally the worst DLC I have played to date. Flawed as the base game is, it is still fun. Crimson Court is just trash, all of the issues of the base game are cranked up to 11 and most of what made it fun is buried so deep under even worse grind and bullshit rng there is literally nothing enjoyable to be found here. And not only is it trash by itself, it also has some additions to the base game that again make it worse.",76561198338942446,0,188,0,0,,1970-01-01T00:00:00+00:00
steam,580100,Crimson Court,True,unknown,203841252,english,2025-09-08T00:46:27+00:00,2025-09-08T00:46:27+00:00,False,1,1,0,0.493474721908569336,,False,False,,"Here is everything about this DLC (it's all wrong):

1. This DLC locks the weekly event to the mosquitoes until you complete the first courthouse mission
2. The first courthouse mission requires you do a bossfight with the worst designed enemy in the game
3. The Crimson Curse. Enough said. Shitty mechanic that keeps me from sending my best on this mission. The time when you're finally able to cure it is so far ahead I just send disposables, throwing shit at the wall until it sticks
4. Almost every single enemy, trap and interactable in the courthouse can give the characters the Crimson Curse
5. The Crimson Curse (HOLY SHIT WHO THOUGHT TO MAKE AN INCURABLE VAMPIRE DEBUFF THAT NEEDS YOU TO KEEP DOING COURTHOUSE TO EVEN SUSTAIN THE CHARACTERS?!)",76561198859267206,153,76,0,0,,1970-01-01T00:00:00+00:00
